obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
1;130;168;52;38;1;7;0.978354983963072;Kondo et al. (2022);Experiment 4;Orientation
1;98;126;32;28;1;7;1.13012249092571;Kondo et al. (2022);Experiment 4;Orientation
1;72;46;26;-26;1;7;1.39500226697419;Kondo et al. (2022);Experiment 4;Orientation
1;123;142;-51;19;1;7;0.729728598962538;Kondo et al. (2022);Experiment 4;Orientation
1;40;50;83;10;1;7;1.16338610602543;Kondo et al. (2022);Experiment 4;Orientation
1;4;174;36;-10;1;7;0.768381136003882;Kondo et al. (2022);Experiment 4;Orientation
1;75;56;-71;-19;1;7;0.954748947988264;Kondo et al. (2022);Experiment 4;Orientation
1;45;43;30;-2;1;7;1.1588629859034;Kondo et al. (2022);Experiment 4;Orientation
1;9;8;36;-1;1;7;1.43577777198516;Kondo et al. (2022);Experiment 4;Orientation
1;166;158;23;-8;1;7;1.38510581606533;Kondo et al. (2022);Experiment 4;Orientation
1;8;23;-22;15;1;7;0.641582982963882;Kondo et al. (2022);Experiment 4;Orientation
1;63;56;-55;-7;1;7;0.582018011948094;Kondo et al. (2022);Experiment 4;Orientation
1;22;41;41;19;1;7;1.29414042399731;Kondo et al. (2022);Experiment 4;Orientation
1;43;26;-21;-17;1;7;0.599362784065306;Kondo et al. (2022);Experiment 4;Orientation
1;144;162;79;18;1;7;0.77957479597535;Kondo et al. (2022);Experiment 4;Orientation
1;61;46;83;-15;1;7;1.27537887590006;Kondo et al. (2022);Experiment 4;Orientation
1;87;88;-26;1;1;7;1.20984546502586;Kondo et al. (2022);Experiment 4;Orientation
1;81;71;6;-10;1;7;1.09990339202341;Kondo et al. (2022);Experiment 4;Orientation
1;164;153;-83;-11;1;7;0.730732200900093;Kondo et al. (2022);Experiment 4;Orientation
1;22;38;-38;16;1;7;1.11712939792778;Kondo et al. (2022);Experiment 4;Orientation
1;142;158;60;16;1;7;1.21020039101131;Kondo et al. (2022);Experiment 4;Orientation
1;168;158;-26;-10;1;7;0.651410885038786;Kondo et al. (2022);Experiment 4;Orientation
1;162;152;6;-10;1;7;1.24590910901316;Kondo et al. (2022);Experiment 4;Orientation
1;28;50;-46;22;1;7;0.770149395917542;Kondo et al. (2022);Experiment 4;Orientation
1;151;148;57;-3;1;7;1.18768372398335;Kondo et al. (2022);Experiment 4;Orientation
1;60;55;-89;-5;1;7;1.21734187798575;Kondo et al. (2022);Experiment 4;Orientation
1;22;18;38;-4;1;7;0.746086694067344;Kondo et al. (2022);Experiment 4;Orientation
1;131;153;71;22;1;7;1.48184149898589;Kondo et al. (2022);Experiment 4;Orientation
1;29;38;-78;9;1;7;1.613646046957;Kondo et al. (2022);Experiment 4;Orientation
1;61;54;-32;-7;1;7;1.2548639299348;Kondo et al. (2022);Experiment 4;Orientation
1;157;158;84;1;1;7;0.801288672024384;Kondo et al. (2022);Experiment 4;Orientation
1;34;45;-57;11;1;7;1.07778463710565;Kondo et al. (2022);Experiment 4;Orientation
1;172;147;42;-25;1;7;1.36875764094293;Kondo et al. (2022);Experiment 4;Orientation
1;4;12;-12;8;1;7;0.811277381028049;Kondo et al. (2022);Experiment 4;Orientation
1;91;105;-87;14;1;7;0.613670038990676;Kondo et al. (2022);Experiment 4;Orientation
1;0;173;-89;-7;1;7;0.711263266974129;Kondo et al. (2022);Experiment 4;Orientation
1;75;83;-75;8;1;7;0.589150183019228;Kondo et al. (2022);Experiment 4;Orientation
1;50;36;25;-14;1;7;0.954953150008805;Kondo et al. (2022);Experiment 4;Orientation
1;174;176;56;2;1;7;0.841607720009051;Kondo et al. (2022);Experiment 4;Orientation
1;163;174;11;11;1;7;1.07713863893878;Kondo et al. (2022);Experiment 4;Orientation
1;17;24;-34;7;1;7;1.4336119920481;Kondo et al. (2022);Experiment 4;Orientation
1;137;158;60;21;1;7;0.799696877016686;Kondo et al. (2022);Experiment 4;Orientation
1;117;136;20;19;1;7;1.58642702002544;Kondo et al. (2022);Experiment 4;Orientation
1;45;52;72;7;1;7;0.889516344061121;Kondo et al. (2022);Experiment 4;Orientation
1;89;102;-44;13;1;7;0.763600792037323;Kondo et al. (2022);Experiment 4;Orientation
1;88;81;1;-7;1;7;0.735391631023958;Kondo et al. (2022);Experiment 4;Orientation
1;42;56;46;14;1;7;0.617417139001191;Kondo et al. (2022);Experiment 4;Orientation
1;70;62;-28;-8;1;8;0.75368266296573;Kondo et al. (2022);Experiment 4;Orientation
1;109;124;-39;15;1;8;0.598944311030209;Kondo et al. (2022);Experiment 4;Orientation
1;96;92;13;-4;1;8;0.898561741923913;Kondo et al. (2022);Experiment 4;Orientation
1;101;110;-5;9;1;8;1.2674571039388;Kondo et al. (2022);Experiment 4;Orientation
1;121;109;-20;-12;1;8;0.729154439992271;Kondo et al. (2022);Experiment 4;Orientation
1;87;108;34;21;1;8;1.89995166007429;Kondo et al. (2022);Experiment 4;Orientation
1;72;72;15;0;1;8;1.45134043891449;Kondo et al. (2022);Experiment 4;Orientation
1;83;68;-11;-15;1;8;1.15755931602325;Kondo et al. (2022);Experiment 4;Orientation
1;115;125;-32;10;1;8;1.44051126996055;Kondo et al. (2022);Experiment 4;Orientation
1;145;164;-30;19;1;8;1.06158887094352;Kondo et al. (2022);Experiment 4;Orientation
1;174;171;-29;-3;1;8;1.14906759897713;Kondo et al. (2022);Experiment 4;Orientation
1;45;32;-51;-13;1;8;1.14738804509398;Kondo et al. (2022);Experiment 4;Orientation
1;143;147;82;4;1;8;1.35245012794621;Kondo et al. (2022);Experiment 4;Orientation
1;31;23;-68;-8;1;8;1.58231042104308;Kondo et al. (2022);Experiment 4;Orientation
1;112;102;-81;-10;1;8;0.742850281996652;Kondo et al. (2022);Experiment 4;Orientation
1;106;127;6;21;1;8;1.05528290709481;Kondo et al. (2022);Experiment 4;Orientation
1;31;26;75;-5;1;8;1.68101500300691;Kondo et al. (2022);Experiment 4;Orientation
1;6;1;25;-5;1;8;1.06916554109193;Kondo et al. (2022);Experiment 4;Orientation
1;23;18;-17;-5;1;8;1.05820061999839;Kondo et al. (2022);Experiment 4;Orientation
1;28;18;-5;-10;1;8;1.03523729101289;Kondo et al. (2022);Experiment 4;Orientation
1;86;70;-58;-16;1;8;0.752839860040694;Kondo et al. (2022);Experiment 4;Orientation
1;70;94;16;24;1;8;0.80673706100788;Kondo et al. (2022);Experiment 4;Orientation
1;102;101;-32;-1;1;8;1.07270688191056;Kondo et al. (2022);Experiment 4;Orientation
1;110;113;-8;3;1;8;1.03137913497631;Kondo et al. (2022);Experiment 4;Orientation
1;27;39;83;12;1;8;1.25318062491715;Kondo et al. (2022);Experiment 4;Orientation
1;70;68;-43;-2;1;8;1.31887196900789;Kondo et al. (2022);Experiment 4;Orientation
1;108;132;-38;24;1;8;1.41043327003717;Kondo et al. (2022);Experiment 4;Orientation
1;96;97;12;1;1;8;1.03709390899166;Kondo et al. (2022);Experiment 4;Orientation
1;9;34;87;25;1;8;1.24069431994576;Kondo et al. (2022);Experiment 4;Orientation
1;11;22;-2;11;1;8;1.0205120240571;Kondo et al. (2022);Experiment 4;Orientation
1;20;27;-9;7;1;8;0.732607359997928;Kondo et al. (2022);Experiment 4;Orientation
1;127;147;73;20;1;8;0.966365093016066;Kondo et al. (2022);Experiment 4;Orientation
1;79;52;48;-27;1;8;0.863934359978884;Kondo et al. (2022);Experiment 4;Orientation
1;19;33;60;14;1;8;0.712851158925332;Kondo et al. (2022);Experiment 4;Orientation
1;12;14;7;2;1;8;0.686309466953389;Kondo et al. (2022);Experiment 4;Orientation
1;46;59;-34;13;1;8;1.03480307804421;Kondo et al. (2022);Experiment 4;Orientation
1;90;78;-44;-12;1;8;0.992606871994212;Kondo et al. (2022);Experiment 4;Orientation
1;43;36;47;-7;1;8;0.710225190035999;Kondo et al. (2022);Experiment 4;Orientation
1;23;1;20;-22;1;8;0.916858435957693;Kondo et al. (2022);Experiment 4;Orientation
1;35;26;-12;-9;1;8;0.784242311958224;Kondo et al. (2022);Experiment 4;Orientation
1;94;106;-59;12;1;8;1.55203231889755;Kondo et al. (2022);Experiment 4;Orientation
1;104;94;-10;-10;1;8;0.894816477084532;Kondo et al. (2022);Experiment 4;Orientation
1;134;133;-30;-1;1;8;1.00126419798471;Kondo et al. (2022);Experiment 4;Orientation
1;40;38;-86;-2;1;8;1.35719277302269;Kondo et al. (2022);Experiment 4;Orientation
1;163;150;57;-13;1;8;0.78614464495331;Kondo et al. (2022);Experiment 4;Orientation
1;94;109;69;15;1;8;1.1225840310799;Kondo et al. (2022);Experiment 4;Orientation
1;30;27;64;-3;1;8;1.26232068496756;Kondo et al. (2022);Experiment 4;Orientation
1;118;150;-88;32;1;8;1.22289810003713;Kondo et al. (2022);Experiment 4;Orientation
1;137;134;-19;-3;1;8;0.767251737997867;Kondo et al. (2022);Experiment 4;Orientation
1;43;49;-86;6;1;8;1.26690542104188;Kondo et al. (2022);Experiment 4;Orientation
1;125;134;-82;9;1;9;0.756877021980472;Kondo et al. (2022);Experiment 4;Orientation
1;67;149;58;82;1;9;0.97686266200617;Kondo et al. (2022);Experiment 4;Orientation
1;159;153;88;-6;1;9;1.24284331093077;Kondo et al. (2022);Experiment 4;Orientation
1;106;125;53;19;1;9;0.717110647005029;Kondo et al. (2022);Experiment 4;Orientation
1;145;149;-39;4;1;9;0.522921306081116;Kondo et al. (2022);Experiment 4;Orientation
1;121;106;24;-15;1;9;0.830733780981973;Kondo et al. (2022);Experiment 4;Orientation
1;164;144;-43;-20;1;9;0.851677166996524;Kondo et al. (2022);Experiment 4;Orientation
1;163;176;1;13;1;9;0.877342879073694;Kondo et al. (2022);Experiment 4;Orientation
1;27;40;-44;13;1;9;0.602475014980882;Kondo et al. (2022);Experiment 4;Orientation
1;85;104;-58;19;1;9;1.07053024298511;Kondo et al. (2022);Experiment 4;Orientation
1;156;146;-71;-10;1;9;0.947302427026443;Kondo et al. (2022);Experiment 4;Orientation
1;169;7;-13;18;1;9;1.00173605501186;Kondo et al. (2022);Experiment 4;Orientation
1;173;172;-4;-1;1;9;1.03706233005505;Kondo et al. (2022);Experiment 4;Orientation
1;84;143;89;59;1;9;1.59405526600312;Kondo et al. (2022);Experiment 4;Orientation
1;130;117;-46;-13;1;9;1.74460703704972;Kondo et al. (2022);Experiment 4;Orientation
1;48;55;82;7;1;9;0.727232559002005;Kondo et al. (2022);Experiment 4;Orientation
1;102;110;-54;8;1;9;1.27435084304307;Kondo et al. (2022);Experiment 4;Orientation
1;109;112;-7;3;1;9;1.09570723597426;Kondo et al. (2022);Experiment 4;Orientation
1;176;172;-67;-4;1;9;1.00174356589559;Kondo et al. (2022);Experiment 4;Orientation
1;176;8;0;12;1;9;1.02118444896769;Kondo et al. (2022);Experiment 4;Orientation
1;113;99;63;-14;1;9;0.973363470984623;Kondo et al. (2022);Experiment 4;Orientation
1;178;9;-65;11;1;9;1.43955270305742;Kondo et al. (2022);Experiment 4;Orientation
1;124;130;54;6;1;9;1.22076559206471;Kondo et al. (2022);Experiment 4;Orientation
1;58;72;66;14;1;9;0.772127185948193;Kondo et al. (2022);Experiment 4;Orientation
1;127;134;-69;7;1;9;0.829593671951443;Kondo et al. (2022);Experiment 4;Orientation
1;175;4;-48;9;1;9;0.780476168962196;Kondo et al. (2022);Experiment 4;Orientation
1;143;155;32;12;1;9;0.884370881016366;Kondo et al. (2022);Experiment 4;Orientation
1;134;147;9;13;1;9;1.01584750204347;Kondo et al. (2022);Experiment 4;Orientation
1;118;131;16;13;1;9;0.721751375938766;Kondo et al. (2022);Experiment 4;Orientation
1;130;117;-12;-13;1;9;0.629805997014046;Kondo et al. (2022);Experiment 4;Orientation
1;52;53;78;1;1;9;1.45139202708378;Kondo et al. (2022);Experiment 4;Orientation
1;44;47;8;3;1;9;0.845375583972782;Kondo et al. (2022);Experiment 4;Orientation
1;45;41;-1;-4;1;9;0.952896372997202;Kondo et al. (2022);Experiment 4;Orientation
1;107;96;-62;-11;1;9;0.864093299023807;Kondo et al. (2022);Experiment 4;Orientation
1;91;101;16;10;1;9;0.879862578003667;Kondo et al. (2022);Experiment 4;Orientation
1;14;28;77;14;1;9;1.03550250199623;Kondo et al. (2022);Experiment 4;Orientation
1;52;31;-38;-21;1;9;0.849871427984908;Kondo et al. (2022);Experiment 4;Orientation
1;84;108;-32;24;1;9;0.851704271044582;Kondo et al. (2022);Experiment 4;Orientation
1;33;40;51;7;1;9;1.12527797697112;Kondo et al. (2022);Experiment 4;Orientation
1;130;143;83;13;1;9;1.3937534840079;Kondo et al. (2022);Experiment 4;Orientation
1;34;37;-84;3;1;9;1.09560304193292;Kondo et al. (2022);Experiment 4;Orientation
1;145;146;69;1;1;9;1.12147838703822;Kondo et al. (2022);Experiment 4;Orientation
1;87;77;58;-10;1;9;0.98140799603425;Kondo et al. (2022);Experiment 4;Orientation
1;90;75;-3;-15;1;9;0.829449576092884;Kondo et al. (2022);Experiment 4;Orientation
1;16;36;74;20;1;9;0.939444877905771;Kondo et al. (2022);Experiment 4;Orientation
1;116;125;80;9;1;9;1.26698581408709;Kondo et al. (2022);Experiment 4;Orientation
1;164;166;-48;2;1;9;1.26577397994697;Kondo et al. (2022);Experiment 4;Orientation
1;96;104;68;8;1;9;0.872754952986725;Kondo et al. (2022);Experiment 4;Orientation
1;97;110;-1;13;1;9;1.35133789398242;Kondo et al. (2022);Experiment 4;Orientation
1;104;117;-7;13;1;9;1.55764470202848;Kondo et al. (2022);Experiment 4;Orientation
1;24;13;80;-11;1;10;0.897829654975794;Kondo et al. (2022);Experiment 4;Orientation
1;105;119;-81;14;1;10;1.24174853600562;Kondo et al. (2022);Experiment 4;Orientation
1;144;129;-39;-15;1;10;0.709114545024931;Kondo et al. (2022);Experiment 4;Orientation
1;94;101;50;7;1;10;1.18696568999439;Kondo et al. (2022);Experiment 4;Orientation
1;95;95;-1;0;1;10;1.0646537769353;Kondo et al. (2022);Experiment 4;Orientation
1;4;165;-89;-19;1;10;0.601655489997938;Kondo et al. (2022);Experiment 4;Orientation
1;101;124;83;23;1;10;1.44531573401764;Kondo et al. (2022);Experiment 4;Orientation
1;125;125;-24;0;1;10;1.22585517598782;Kondo et al. (2022);Experiment 4;Orientation
1;136;129;-11;-7;1;10;0.865161463967524;Kondo et al. (2022);Experiment 4;Orientation
1;72;62;64;-10;1;10;1.14536640502047;Kondo et al. (2022);Experiment 4;Orientation
1;108;133;-36;25;1;10;1.10495939094108;Kondo et al. (2022);Experiment 4;Orientation
1;86;39;22;-47;1;10;1.40918109100312;Kondo et al. (2022);Experiment 4;Orientation
1;34;44;52;10;1;10;1.20251272106543;Kondo et al. (2022);Experiment 4;Orientation
1;70;46;-36;-24;1;10;1.26314906205516;Kondo et al. (2022);Experiment 4;Orientation
1;54;45;16;-9;1;10;0.896104043000378;Kondo et al. (2022);Experiment 4;Orientation
1;122;140;-68;18;1;10;1.32968341105152;Kondo et al. (2022);Experiment 4;Orientation
1;118;91;4;-27;1;10;1.45839579601306;Kondo et al. (2022);Experiment 4;Orientation
1;15;39;-77;24;1;10;0.762340552988462;Kondo et al. (2022);Experiment 4;Orientation
1;77;92;-62;15;1;10;0.831372527056374;Kondo et al. (2022);Experiment 4;Orientation
1;51;55;26;4;1;10;0.675886548007838;Kondo et al. (2022);Experiment 4;Orientation
1;1;176;50;-5;1;10;1.16118392406497;Kondo et al. (2022);Experiment 4;Orientation
1;167;164;14;-3;1;10;1.22880943701603;Kondo et al. (2022);Experiment 4;Orientation
1;9;179;-22;-10;1;10;0.842291787965223;Kondo et al. (2022);Experiment 4;Orientation
1;55;61;-46;6;1;10;1.77493393793702;Kondo et al. (2022);Experiment 4;Orientation
1;155;147;80;-8;1;10;0.70436301198788;Kondo et al. (2022);Experiment 4;Orientation
1;17;43;-42;26;1;10;1.71278717601672;Kondo et al. (2022);Experiment 4;Orientation
1;56;38;-39;-18;1;10;1.02328400406986;Kondo et al. (2022);Experiment 4;Orientation
1;113;129;-57;16;1;10;0.774066242040135;Kondo et al. (2022);Experiment 4;Orientation
1;162;165;-49;3;1;10;0.928131867083721;Kondo et al. (2022);Experiment 4;Orientation
1;1;13;-19;12;1;10;0.938872811035253;Kondo et al. (2022);Experiment 4;Orientation
1;16;34;-15;18;1;10;1.6908182380721;Kondo et al. (2022);Experiment 4;Orientation
1;0;3;16;3;1;10;1.62001224292908;Kondo et al. (2022);Experiment 4;Orientation
1;161;170;19;9;1;10;1.47638879704755;Kondo et al. (2022);Experiment 4;Orientation
1;74;87;87;13;1;10;1.32353491196409;Kondo et al. (2022);Experiment 4;Orientation
1;86;74;-12;-12;1;10;1.42285920400172;Kondo et al. (2022);Experiment 4;Orientation
1;59;67;27;8;1;10;1.94267889298499;Kondo et al. (2022);Experiment 4;Orientation
1;144;142;-85;-2;1;10;1.07910626090597;Kondo et al. (2022);Experiment 4;Orientation
1;122;140;22;18;1;10;1.21061623597052;Kondo et al. (2022);Experiment 4;Orientation
1;152;160;-30;8;1;10;1.20452353695873;Kondo et al. (2022);Experiment 4;Orientation
1;63;49;89;-14;1;10;1.08957477600779;Kondo et al. (2022);Experiment 4;Orientation
1;108;104;-45;-4;1;10;0.810849818983115;Kondo et al. (2022);Experiment 4;Orientation
1;158;159;-50;1;1;10;1.16402846900746;Kondo et al. (2022);Experiment 4;Orientation
1;128;161;30;33;1;10;1.35333894297946;Kondo et al. (2022);Experiment 4;Orientation
1;61;73;67;12;1;10;1.05428636004217;Kondo et al. (2022);Experiment 4;Orientation
1;54;53;7;-1;1;10;1.38388872600626;Kondo et al. (2022);Experiment 4;Orientation
1;4;2;50;-2;1;10;0.935642216005363;Kondo et al. (2022);Experiment 4;Orientation
1;145;147;39;2;1;10;1.72864509397186;Kondo et al. (2022);Experiment 4;Orientation
1;48;48;-83;0;1;10;1.31467647198588;Kondo et al. (2022);Experiment 4;Orientation
1;37;26;11;-11;1;10;1.18399077700451;Kondo et al. (2022);Experiment 4;Orientation
1;75;91;-38;16;1;10;1.5440767291002;Kondo et al. (2022);Experiment 4;Orientation
2;44;124;NaN;80;1;1;2.43870020401664;Kondo et al. (2022);Experiment 4;Orientation
2;24;32;20;8;1;1;0.945313166012056;Kondo et al. (2022);Experiment 4;Orientation
2;80;81;-56;1;1;1;1.46493141294923;Kondo et al. (2022);Experiment 4;Orientation
2;81;78;-1;-3;1;1;1.50402885407675;Kondo et al. (2022);Experiment 4;Orientation
2;60;85;21;25;1;1;2.36059595202096;Kondo et al. (2022);Experiment 4;Orientation
2;146;139;-86;-7;1;1;1.30012356804218;Kondo et al. (2022);Experiment 4;Orientation
2;59;76;87;17;1;1;1.93973634007853;Kondo et al. (2022);Experiment 4;Orientation
2;175;161;64;-14;1;1;1.08428386505693;Kondo et al. (2022);Experiment 4;Orientation
2;18;13;-23;-5;1;1;1.14411423495039;Kondo et al. (2022);Experiment 4;Orientation
2;57;65;-39;8;1;1;2.39277116500307;Kondo et al. (2022);Experiment 4;Orientation
2;135;138;-78;3;1;1;2.44551461306401;Kondo et al. (2022);Experiment 4;Orientation
2;96;92;39;-4;1;1;1.30624867696315;Kondo et al. (2022);Experiment 4;Orientation
2;74;73;22;-1;1;1;1.67368850891944;Kondo et al. (2022);Experiment 4;Orientation
2;140;134;-66;-6;1;1;1.37628309999127;Kondo et al. (2022);Experiment 4;Orientation
2;134;115;6;-19;1;1;1.48942409094889;Kondo et al. (2022);Experiment 4;Orientation
2;119;105;15;-14;1;1;2.46045567491092;Kondo et al. (2022);Experiment 4;Orientation
2;66;70;53;4;1;1;3.66819058801048;Kondo et al. (2022);Experiment 4;Orientation
2;7;11;59;4;1;1;1.18620564008597;Kondo et al. (2022);Experiment 4;Orientation
2;145;157;42;12;1;1;2.49094073299784;Kondo et al. (2022);Experiment 4;Orientation
2;54;47;-89;-7;1;1;1.36400218401104;Kondo et al. (2022);Experiment 4;Orientation
2;145;143;89;-2;1;1;1.05704760900699;Kondo et al. (2022);Experiment 4;Orientation
2;52;51;-87;-1;1;1;1.38622736209072;Kondo et al. (2022);Experiment 4;Orientation
2;96;84;-44;-12;1;1;2.63442422100343;Kondo et al. (2022);Experiment 4;Orientation
2;22;28;74;6;1;1;1.5921714999713;Kondo et al. (2022);Experiment 4;Orientation
2;112;94;-90;-18;1;1;2.23778561095241;Kondo et al. (2022);Experiment 4;Orientation
2;9;19;-77;10;1;1;1.61861659900751;Kondo et al. (2022);Experiment 4;Orientation
2;70;71;-61;1;1;1;1.77739549195394;Kondo et al. (2022);Experiment 4;Orientation
2;171;148;79;-23;1;1;1.29749143496156;Kondo et al. (2022);Experiment 4;Orientation
2;2;178;-11;-4;1;1;1.07438206800725;Kondo et al. (2022);Experiment 4;Orientation
2;159;161;23;2;1;1;1.58406483009458;Kondo et al. (2022);Experiment 4;Orientation
2;67;77;-88;10;1;1;1.01628926303238;Kondo et al. (2022);Experiment 4;Orientation
2;27;34;40;7;1;1;1.1058064190438;Kondo et al. (2022);Experiment 4;Orientation
2;168;152;39;-16;1;1;1.97800649597775;Kondo et al. (2022);Experiment 4;Orientation
2;153;127;15;-26;1;1;1.69782230001874;Kondo et al. (2022);Experiment 4;Orientation
2;35;41;-62;6;1;1;1.23378132295329;Kondo et al. (2022);Experiment 4;Orientation
2;107;105;-72;-2;1;1;1.81621547404211;Kondo et al. (2022);Experiment 4;Orientation
2;53;46;54;-7;1;1;1.93025191198103;Kondo et al. (2022);Experiment 4;Orientation
2;68;110;-15;42;1;1;1.18801779299974;Kondo et al. (2022);Experiment 4;Orientation
2;29;51;39;22;1;1;1.80937478505075;Kondo et al. (2022);Experiment 4;Orientation
2;30;35;-1;5;1;1;1.28354643692728;Kondo et al. (2022);Experiment 4;Orientation
2;85;73;-55;-12;1;1;1.42332108702976;Kondo et al. (2022);Experiment 4;Orientation
2;75;80;10;5;1;1;1.47989351302385;Kondo et al. (2022);Experiment 4;Orientation
2;107;93;-32;-14;1;1;1.81150447903201;Kondo et al. (2022);Experiment 4;Orientation
2;148;143;-41;-5;1;1;1.36683413991705;Kondo et al. (2022);Experiment 4;Orientation
2;46;51;-78;5;1;1;2.5050247249892;Kondo et al. (2022);Experiment 4;Orientation
