obs;theta;resp;error;rt;block;delta;trial;cond;study;experiment;stimulus;expnum
1;89;95;6;2.38327065954945;2;-64;262;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;92;101.5;9.5;2.35528525557129;2;-3;263;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;4;9;5;1.34475185618794;2;88;264;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;114;NaN;NaN;2.00871900213497;2;70;265;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;179;3;4;1.09822227755103;2;-65;266;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;6;NaN;NaN;2.00872379175416;2;-7;267;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;139;155;16;2.26186954534751;2;47;268;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;31;NaN;NaN;2.00870908078105;2;-72;269;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;146;138.5;-7.5;1.06676097835953;2;65;270;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;95;NaN;NaN;2.00874363446383;2;51;271;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;85;86;1;3.79943692502638;2;10;272;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;103;NaN;NaN;2.00868958018691;2;-18;273;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;3;14.5;11.5;2.59773407848843;2;-80;274;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;176;169.5;-6.5;1.27425515897266;2;7;275;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;158;163;5;1.41054412081394;2;18;276;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;103;NaN;NaN;2.00873610791859;2;55;277;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;36;70;34;0.761499034073495;2;67;278;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;25;NaN;NaN;2.00872584444733;2;11;279;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;14;27;13;1.8024047784711;2;11;280;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;157;NaN;NaN;2.00869265922847;2;37;281;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;158;150;-8;1.91341891879529;2;-1;282;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;36;48;12;1.76922537438077;2;-58;283;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;45;65;20;1.5739775663169;2;-9;284;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;76;77.5;1.5;1.41872205380605;2;-31;285;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;47;59;12;1.35783128039293;2;29;286;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;7;18.5;11.5;2.31503774172597;2;40;287;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;102;138.5;36.5;1.64242772759098;2;85;288;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;90;NaN;NaN;2.00869163288189;2;12;289;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;179;167;-12;1.94433420137648;2;-89;290;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;86;NaN;NaN;2.00879392546631;2;-87;291;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;82;88;6;1.29769008241237;2;4;292;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;47;NaN;NaN;2.00871113347421;2;35;293;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;103;111;8;2.25273710963302;2;-56;294;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;40;NaN;NaN;2.00867555344485;2;63;295;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;99;107;8;1.02575362560856;2;-59;296;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;173;NaN;NaN;2.00868410633666;2;-74;297;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;61;79;18;3.31993033793333;2;-68;298;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;52;75;23;1.34296053853541;2;9;299;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;87;87;0;2.17294512964509;2;-35;300;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;137;124;-13;1.12560761064015;2;NaN;301;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;126;116;-10;0.651938885350319;2;11;302;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;20;NaN;NaN;2.00872310752311;2;-74;303;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;103;115;12;1.3930951952625;2;-83;304;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;109;114;5;1.58938166650478;2;-6;305;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;7;172;-15;1.97759502899498;2;-78;306;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;97;119.5;22.5;3.31032099297408;2;-90;307;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;3;11.5;8.5;1.32574048836614;2;-86;308;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;61;NaN;NaN;2.00870565962396;2;-58;309;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;88;75.5;-12.5;2.35164240790982;2;-27;310;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;148;151;3;0.837227022011575;2;-60;311;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;67;43;-24;0.551827287217748;2;81;312;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;56;NaN;NaN;2.00871010712763;2;11;313;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;147;125;-22;1.29707666901413;2;89;314;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;60;NaN;NaN;2.00869026441978;2;87;315;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;46;42;-4;1.98852186140175;2;14;316;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;50;NaN;NaN;2.00869608038556;2;-4;317;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;153;132;-21;3.36425484422398;2;77;318;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;26;NaN;NaN;2.00868615903164;2;-53;319;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;164;152;-12;0.644793115337961;2;42;320;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;167;NaN;NaN;2.00868752749375;2;-3;321;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;17;27;10;2.2023923938832;2;-30;322;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;128;158;30;1.51010320213754;2;69;323;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;1;157;-24;1.42152911288395;2;-53;324;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;50;NaN;NaN;2.00870189635134;2;-49;325;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;30;28.5;-1.5;1.42802623158605;2;20;326;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;141;NaN;NaN;2.0086871853764;2;69;327;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;156;149.5;-6.5;1.80212082246544;2;-15;328;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;164;159.5;-4.5;1.07000115587653;2;-8;329;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;76;76.5;0.5;2.61510329108933;2;88;330;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;153;140;-13;2.76229821628112;2;-77;331;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;5;175;-10;1.84755754680191;2;-32;332;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;85;NaN;NaN;2.00869744884767;2;-80;333;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;82;78.5;-3.5;1.90109967560966;2;3;334;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;173;NaN;NaN;2.00867965883299;2;89;335;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;157;142.5;-14.5;1.33619896441996;2;16;336;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;106;118.5;12.5;2.45440540249001;2;51;337;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;165;130;-35;2.70406294470376;2;-59;338;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;66;NaN;NaN;2.0086820536435;2;-81;339;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;5;171.5;-13.5;0.971091410094232;2;61;340;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;168;NaN;NaN;2.00868034306404;2;17;341;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;105;125.5;20.5;1.38761689702915;2;63;342;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;41;NaN;NaN;2.00868650114717;2;64;343;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;28;28.5;0.5;2.12346083480588;2;13;344;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;17;17;0;1.37913482320619;2;11;345;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;146;160.5;14.5;1.91935017817923;2;51;346;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;4;NaN;NaN;2.00872037059708;2;-38;347;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;144;153.5;9.5;0.90575894892936;2;40;348;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;119;132.5;13.5;2.47390941687445;2;25;349;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;92;108;16;1.18630987831966;2;27;350;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;20;50;30;0.796884057892385;2;NaN;351;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;6;7;1;1.48846233327458;2;14;352;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;1;NaN;NaN;2.00873166041492;2;5;353;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;103;107;4;1.14826251035265;2;78;354;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;1;172.5;-8.5;1.57855062648741;2;-78;355;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;135;142.5;7.5;0.823206779710745;2;46;356;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;55;NaN;NaN;2.00868855384033;2;80;357;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;165;129;-36;1.05377460961608;2;70;358;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;179;NaN;NaN;2.00875150312277;2;-14;359;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;7;142.5;-44.5;1.23502886040296;2;-8;360;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;51;NaN;NaN;2.0087097650121;2;-44;361;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;121;116.5;-4.5;1.83288454780268;2;-70;362;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;66;117.5;51.5;2.79559975566372;2;55;363;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;15;43.5;28.5;1.35123768507037;2;51;364;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;169;36.5;47.5;2.27736054291381;2;26;365;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;143;45.5;82.5;1.86162534317918;2;26;366;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;4;140;-44;3.47084679739055;2;-41;367;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;68;61;-7;2.21655427207224;2;-64;368;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;171;NaN;NaN;2.00868376422113;2;77;369;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;163;152;-11;1.22259911385663;2;8;370;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;96;NaN;NaN;2.00885311147795;2;67;371;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;147;142.5;-4.5;0.917172954050329;2;-51;372;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;171;164.5;-6.5;1.09173679078231;2;-24;373;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;35;38.5;3.5;0.955929527803164;2;-44;374;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;28;NaN;NaN;2.00868718537822;2;7;375;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;78;65.5;-12.5;2.9895170758864;2;-50;376;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;121;NaN;NaN;2.00872618656467;2;-43;377;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;28;65.5;37.5;1.42128039479212;2;-87;378;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;170;146.5;-23.5;0.951800875887784;2;38;379;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;99;122;23;1.11009711247971;2;71;380;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;23;40;17;1.19704752075995;2;76;381;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;148;126.5;-21.5;1.21001302044715;2;55;382;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;71;70;-1;1.46124189993679;2;77;383;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;34;36;2;0.711010629744123;2;37;384;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;80;NaN;NaN;2.00870805443446;2;-46;385;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;55;63;8;1.3451521315219;2;25;386;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;176;158.5;-17.5;0.887422233212419;2;59;387;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;171;157;-14;1.15198164980939;2;5;388;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;43;NaN;NaN;2.00869676461662;2;-52;389;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;5;169.5;-15.5;1.033151876989;2;38;390;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;75;NaN;NaN;2.00872516021627;2;-70;391;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;39;24.5;-14.5;1.19087472771571;2;36;392;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;163;NaN;NaN;2.00875697697484;2;56;393;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;177;157.5;-19.5;1.41433270975358;2;-14;394;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;136;NaN;NaN;2.00872447598704;2;41;395;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;158;148.5;-9.5;1.13324226394798;2;-22;396;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;91;NaN;NaN;2.00872687079573;2;67;397;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;13;111;-82;1.79942426674643;2;78;398;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;128;NaN;NaN;2.00873131829758;2;65;399;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;102;111.5;9.5;2.69517717438976;2;26;400;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;132;130.5;-1.5;0.976786952438488;3;NaN;401;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;139;116.5;-22.5;1.13405581567167;3;-7;402;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;53;63.5;10.5;1.77197837984204;3;86;403;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;71;71;0;0.865049237472704;3;-18;404;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;96;NaN;NaN;2.0087364506926;3;-25;405;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;162;141.5;-20.5;1.61409405051927;3;-66;406;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;99;127;28;1.92148155946597;3;63;407;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;91;114;23;1.49707099055377;3;8;408;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;76;NaN;NaN;2.00869094930749;3;15;409;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;171;159.5;-11.5;1.0278740591948;3;85;410;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;103;NaN;NaN;2.00869676527327;3;68;411;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;98;117;19;1.44215184617133;3;5;412;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;112;NaN;NaN;2.00870600239796;3;-14;413;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;15;41.5;26.5;2.82356087008884;3;-83;414;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;141;149;8;1.0750073351428;3;54;415;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;60;64.5;4.5;2.15536175329544;3;81;416;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;70;54.5;-15.5;3.21686149260131;3;-10;417;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;17;23;6;1.25981822044378;3;53;418;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;59;NaN;NaN;2.0087148974053;3;-42;419;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;16;19.5;3.5;1.93660307210848;3;43;420;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;68;71;3;0.895408582087839;3;-52;421;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;175;166;-9;1.00725543195404;3;73;422;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;101;NaN;NaN;2.00874397723601;3;74;423;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;51;55.5;4.5;1.4780633860064;3;50;424;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;120;NaN;NaN;2.00869265988695;3;-69;425;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;79;75;-4;1.60235264070252;3;41;426;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;119;130;11;1.35800541792742;3;-40;427;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;2;9.5;7.5;0.779576084654764;3;-63;428;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;141;135.5;-5.5;1.00029543075107;3;41;429;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;7;17;10;2.49211681352608;3;-46;430;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;48;NaN;NaN;2.00871044990163;3;-41;431;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;157;148.5;-8.5;2.47153958228409;3;71;432;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;112;NaN;NaN;2.00871113413268;3;45;433;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;139;155;16;1.25992975015288;3;-27;434;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;3;20;17;0.805306604246653;3;-44;435;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;105;134;29;0.761168208880918;3;78;436;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;92;NaN;NaN;2.00872139760395;3;13;437;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;37;52;15;1.59408336282468;3;55;438;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;140;NaN;NaN;2.00873439799943;3;77;439;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;79;73.5;-5.5;1.69744198078661;3;61;440;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;174;NaN;NaN;2.00870326547192;3;85;441;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;118;100.5;-17.5;1.22891012229229;3;56;442;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;156;NaN;NaN;2.00867144871518;3;-38;443;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;88;99;11;1.62762096202096;3;68;444;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;76;NaN;NaN;2.00869437046458;3;12;445;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;67;72;5;2.12120560896437;3;9;446;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;100;106;6;2.12816766286232;3;-33;447;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;102;98;-4;1.01520893706765;3;-2;448;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;21;NaN;NaN;2.00872379241264;3;81;449;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;68;74;6;1.55744790623066;3;-47;450;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;149;134;-15;1.18478746424444;3;NaN;451;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;75;71;-4;0.981548860459952;3;74;452;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;7;NaN;NaN;2.0086943704664;3;68;453;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;118;128.5;10.5;0.917378908341561;3;69;454;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;41;29;-12;2.77259658285948;3;77;455;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;14;34;20;2.39393611623927;3;27;456;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;95;NaN;NaN;2.00869505469564;3;-81;457;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;136;140;4;2.21675201558719;3;-41;458;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;63;NaN;NaN;2.00871763432951;3;73;459;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;81;82;1;2.47124296799666;3;-18;460;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;174;175;1;1.34406317799949;3;87;461;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;13;22.5;9.5;2.10220039922751;3;-19;462;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;10;NaN;NaN;2.00869129142484;3;3;463;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;157;174;17;1.26540017972548;3;33;464;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;112;NaN;NaN;2.00869094930931;3;45;465;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;48;60;12;0.789804658978028;3;64;466;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;158;39;61;4.76220995109725;3;70;467;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;91;100;9;1.78417480350254;3;67;468;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;123;NaN;NaN;2.00852228628173;3;-32;469;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;3;3;0;1.90310789525574;3;-60;470;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;77;78;1;1.71872397031257;3;-74;471;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;33;71;38;2.46977939715725;3;44;472;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;62;65.5;3.5;0.911049768435987;3;-29;473;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;37;37.5;0.5;1.23848970318613;3;25;474;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;125;NaN;NaN;2.00871284471214;3;-88;475;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;26;46;20;2.20403660245393;3;-81;476;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;40;NaN;NaN;2.00869881796825;3;-14;477;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;147;155;8;2.2431257126409;3;73;478;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;109;NaN;NaN;2.00870223912534;3;38;479;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;112;122;10;2.7044680103154;3;-3;480;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;157;NaN;NaN;2.00870873932399;3;-45;481;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;16;20;4;0.835497627955192;3;-39;482;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;98;121.5;23.5;1.82278939924981;3;-82;483;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;146;141;-5;1.28105812974172;3;-48;484;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;15;NaN;NaN;2.00869265988695;3;-49;485;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;52;43;-9;1.59735980460391;3;-37;486;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;31;NaN;NaN;2.00871318682584;3;21;487;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;13;22;9;1.24465086429882;3;18;488;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;142;NaN;NaN;2.00868444911066;3;51;489;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;11;15;4;1.22611880053591;3;-49;490;1;Pascucci et al. (2024);Experiment 1;Orientation;1
1;158;154.5;-3.5;1.50114182491961;3;33;491;1;Pascucci et al. (2024);Experiment 1;Orientation;1
