obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
1;120;124;-89;4;1;7;2.17676095402567;Kondo et al. (2022);Experiment 2;Orientation
1;27;49;-87;22;1;7;1.4463580250158;Kondo et al. (2022);Experiment 2;Orientation
1;77;59;-50;-18;1;7;1.64137491700239;Kondo et al. (2022);Experiment 2;Orientation
1;46;62;31;16;1;7;2.19528404000448;Kondo et al. (2022);Experiment 2;Orientation
1;81;63;-35;-18;1;7;2.45578149700304;Kondo et al. (2022);Experiment 2;Orientation
1;52;51;29;-1;1;7;2.77750709198881;Kondo et al. (2022);Experiment 2;Orientation
1;30;50;22;20;1;7;0.00115753797581419;Kondo et al. (2022);Experiment 2;Orientation
1;74;60;-44;-14;1;7;0.00115066202124581;Kondo et al. (2022);Experiment 2;Orientation
1;116;118;-42;2;1;7;1.6004754419555;Kondo et al. (2022);Experiment 2;Orientation
1;154;138;-38;-16;1;7;1.54823676095111;Kondo et al. (2022);Experiment 2;Orientation
1;178;175;-24;-3;1;7;1.40291923400946;Kondo et al. (2022);Experiment 2;Orientation
1;112;129;66;17;1;7;1.15902321401518;Kondo et al. (2022);Experiment 2;Orientation
1;0;177;-68;-3;1;7;2.28484668501187;Kondo et al. (2022);Experiment 2;Orientation
1;7;20;-7;13;1;7;2.15794207097497;Kondo et al. (2022);Experiment 2;Orientation
1;131;146;56;15;1;7;1.82776125799865;Kondo et al. (2022);Experiment 2;Orientation
1;54;29;77;-25;1;7;1.47939016902819;Kondo et al. (2022);Experiment 2;Orientation
1;110;136;-56;26;1;7;2.60919964005006;Kondo et al. (2022);Experiment 2;Orientation
1;168;24;-58;36;1;7;2.72543962299824;Kondo et al. (2022);Experiment 2;Orientation
1;3;179;-15;-4;1;7;4.40294583200011;Kondo et al. (2022);Experiment 2;Orientation
1;43;15;-40;-28;1;7;2.25620301801246;Kondo et al. (2022);Experiment 2;Orientation
1;87;86;-44;-1;1;7;0.778778139967471;Kondo et al. (2022);Experiment 2;Orientation
1;26;38;61;12;1;7;1.27219104202231;Kondo et al. (2022);Experiment 2;Orientation
1;54;42;-28;-12;1;7;1.51271878700936;Kondo et al. (2022);Experiment 2;Orientation
1;77;58;-23;-19;1;7;1.47334680199856;Kondo et al. (2022);Experiment 2;Orientation
1;5;34;72;29;1;7;1.25054705300136;Kondo et al. (2022);Experiment 2;Orientation
1;113;119;72;6;1;7;2.37261367897736;Kondo et al. (2022);Experiment 2;Orientation
1;84;88;29;4;1;7;2.3131875260151;Kondo et al. (2022);Experiment 2;Orientation
1;81;82;3;1;1;7;1.59421577199828;Kondo et al. (2022);Experiment 2;Orientation
1;135;115;-54;-20;1;7;1.82999238901539;Kondo et al. (2022);Experiment 2;Orientation
1;2;14;-47;12;1;7;1.44883940397995;Kondo et al. (2022);Experiment 2;Orientation
1;56;69;-54;13;1;7;1.23499502200866;Kondo et al. (2022);Experiment 2;Orientation
1;13;39;43;26;1;7;4.22330013499595;Kondo et al. (2022);Experiment 2;Orientation
1;52;47;-39;-5;1;7;1.15483736002352;Kondo et al. (2022);Experiment 2;Orientation
1;99;115;-47;16;1;7;2.34428487403784;Kondo et al. (2022);Experiment 2;Orientation
1;178;174;-79;-4;1;7;3.34374557400588;Kondo et al. (2022);Experiment 2;Orientation
1;43;41;-45;-2;1;7;1.98976384103298;Kondo et al. (2022);Experiment 2;Orientation
1;119;134;-76;15;1;7;1.18671887996607;Kondo et al. (2022);Experiment 2;Orientation
1;117;118;2;1;1;7;1.31883598596323;Kondo et al. (2022);Experiment 2;Orientation
1;52;62;65;10;1;7;1.37497307697777;Kondo et al. (2022);Experiment 2;Orientation
1;86;66;-34;-20;1;7;1.03586427500704;Kondo et al. (2022);Experiment 2;Orientation
1;83;57;3;-26;1;7;1.22294243902434;Kondo et al. (2022);Experiment 2;Orientation
1;131;132;-48;1;1;7;1.32335244695423;Kondo et al. (2022);Experiment 2;Orientation
1;9;58;-58;49;1;7;1.76172158494592;Kondo et al. (2022);Experiment 2;Orientation
1;75;66;-66;-9;1;7;1.74341946002096;Kondo et al. (2022);Experiment 2;Orientation
1;6;54;69;48;1;7;1.21417602500878;Kondo et al. (2022);Experiment 2;Orientation
1;120;121;66;1;1;7;1.41075383999851;Kondo et al. (2022);Experiment 2;Orientation
1;134;121;-14;-13;1;7;1.43902373599121;Kondo et al. (2022);Experiment 2;Orientation
1;86;92;48;6;1;8;1.84866396000143;Kondo et al. (2022);Experiment 2;Orientation
1;109;69;-23;-40;1;8;1.77942507900298;Kondo et al. (2022);Experiment 2;Orientation
1;16;26;-87;10;1;8;1.92894575698301;Kondo et al. (2022);Experiment 2;Orientation
1;50;128;-34;78;1;8;1.66390959202545;Kondo et al. (2022);Experiment 2;Orientation
1;72;58;-22;-14;1;8;1.93697620404419;Kondo et al. (2022);Experiment 2;Orientation
1;144;142;-72;-2;1;8;1.28068993898341;Kondo et al. (2022);Experiment 2;Orientation
1;124;139;20;15;1;8;1.63519736402668;Kondo et al. (2022);Experiment 2;Orientation
1;90;115;34;25;1;8;0.732206624001265;Kondo et al. (2022);Experiment 2;Orientation
1;48;70;42;22;1;8;0.971347952960059;Kondo et al. (2022);Experiment 2;Orientation
1;37;58;11;21;1;8;1.01748171204235;Kondo et al. (2022);Experiment 2;Orientation
1;21;61;16;40;1;8;1.18844507599715;Kondo et al. (2022);Experiment 2;Orientation
1;152;157;49;5;1;8;0.601281205017585;Kondo et al. (2022);Experiment 2;Orientation
1;154;123;-2;-31;1;8;0.677067910961341;Kondo et al. (2022);Experiment 2;Orientation
1;78;64;76;-14;1;8;2.32705697999336;Kondo et al. (2022);Experiment 2;Orientation
1;49;60;29;11;1;8;1.33454564900603;Kondo et al. (2022);Experiment 2;Orientation
1;82;68;-33;-14;1;8;1.02977989002829;Kondo et al. (2022);Experiment 2;Orientation
1;163;130;-81;-33;1;8;0.848920378950424;Kondo et al. (2022);Experiment 2;Orientation
1;117;134;46;17;1;8;0.587085061997641;Kondo et al. (2022);Experiment 2;Orientation
1;89;107;28;18;1;8;0.68759789102478;Kondo et al. (2022);Experiment 2;Orientation
1;157;116;-68;-41;1;8;1.28089898300823;Kondo et al. (2022);Experiment 2;Orientation
1;0;177;-23;-3;1;8;1.90593169495696;Kondo et al. (2022);Experiment 2;Orientation
1;37;25;-37;-12;1;8;0.578180062002502;Kondo et al. (2022);Experiment 2;Orientation
1;165;172;52;7;1;8;2.92009198799497;Kondo et al. (2022);Experiment 2;Orientation
1;63;49;-78;-14;1;8;1.27929536398733;Kondo et al. (2022);Experiment 2;Orientation
1;41;46;22;5;1;8;1.06441675499082;Kondo et al. (2022);Experiment 2;Orientation
1;176;171;45;-5;1;8;1.57720932405209;Kondo et al. (2022);Experiment 2;Orientation
1;113;120;63;7;1;8;1.35068306600442;Kondo et al. (2022);Experiment 2;Orientation
1;174;172;-61;-2;1;8;1.58981188305188;Kondo et al. (2022);Experiment 2;Orientation
1;37;37;-43;0;1;8;0.834259069000836;Kondo et al. (2022);Experiment 2;Orientation
1;98;116;-61;18;1;8;1.65360782301286;Kondo et al. (2022);Experiment 2;Orientation
1;159;173;-61;14;1;8;2.92698294704314;Kondo et al. (2022);Experiment 2;Orientation
1;12;35;-33;23;1;8;1.8862532619969;Kondo et al. (2022);Experiment 2;Orientation
1;36;25;-24;-11;1;8;7.31969725800445;Kondo et al. (2022);Experiment 2;Orientation
1;75;59;-39;-16;1;8;2.41563980595674;Kondo et al. (2022);Experiment 2;Orientation
1;45;50;30;5;1;8;1.25172614603071;Kondo et al. (2022);Experiment 2;Orientation
1;140;132;85;-8;1;8;0.636498353967909;Kondo et al. (2022);Experiment 2;Orientation
1;7;45;-47;38;1;8;2.00766359298723;Kondo et al. (2022);Experiment 2;Orientation
1;31;37;-24;6;1;8;0.724660389008932;Kondo et al. (2022);Experiment 2;Orientation
1;107;116;-76;9;1;8;0.876588371989783;Kondo et al. (2022);Experiment 2;Orientation
1;74;81;33;7;1;8;0.957060718967114;Kondo et al. (2022);Experiment 2;Orientation
1;140;121;-66;-19;1;8;0.754272986028809;Kondo et al. (2022);Experiment 2;Orientation
1;114;116;26;2;1;8;2.38525796402246;Kondo et al. (2022);Experiment 2;Orientation
1;63;73;51;10;1;8;1.29368287196849;Kondo et al. (2022);Experiment 2;Orientation
1;88;89;-25;1;1;8;1.51113711996004;Kondo et al. (2022);Experiment 2;Orientation
1;66;68;22;2;1;8;0.879872922028881;Kondo et al. (2022);Experiment 2;Orientation
1;42;100;24;58;1;8;1.32635719497921;Kondo et al. (2022);Experiment 2;Orientation
1;64;76;-22;12;1;8;0.688383615983184;Kondo et al. (2022);Experiment 2;Orientation
1;11;56;53;45;1;8;0.74470979499165;Kondo et al. (2022);Experiment 2;Orientation
1;125;130;66;5;1;8;0.847062022017781;Kondo et al. (2022);Experiment 2;Orientation
1;169;140;-44;-29;1;8;1.27447502501309;Kondo et al. (2022);Experiment 2;Orientation
1;18;22;-29;4;1;9;0.851417790981941;Kondo et al. (2022);Experiment 2;Orientation
1;160;146;38;-14;1;9;1.28519536403473;Kondo et al. (2022);Experiment 2;Orientation
1;152;33;8;61;1;9;2.57474217395065;Kondo et al. (2022);Experiment 2;Orientation
1;45;42;-73;-3;1;9;0.875439656025264;Kondo et al. (2022);Experiment 2;Orientation
1;72;55;-27;-17;1;9;1.22191809298238;Kondo et al. (2022);Experiment 2;Orientation
1;115;85;-43;-30;1;9;1.11265568499221;Kondo et al. (2022);Experiment 2;Orientation
1;64;61;51;-3;1;9;2.1456477890024;Kondo et al. (2022);Experiment 2;Orientation
1;26;37;38;11;1;9;1.07088224700419;Kondo et al. (2022);Experiment 2;Orientation
1;108;123;-82;15;1;9;1.45736213005148;Kondo et al. (2022);Experiment 2;Orientation
1;48;66;60;18;1;9;1.21106815402163;Kondo et al. (2022);Experiment 2;Orientation
1;135;117;-87;-18;1;9;1.19915224000579;Kondo et al. (2022);Experiment 2;Orientation
1;62;69;73;7;1;9;1.6030829740339;Kondo et al. (2022);Experiment 2;Orientation
1;177;174;65;-3;1;9;1.17581173899816;Kondo et al. (2022);Experiment 2;Orientation
1;126;131;51;5;1;9;1.10860322799999;Kondo et al. (2022);Experiment 2;Orientation
1;16;58;-70;42;1;9;1.58129661600105;Kondo et al. (2022);Experiment 2;Orientation
1;101;119;-85;18;1;9;0.714026582019869;Kondo et al. (2022);Experiment 2;Orientation
1;178;95;-77;-83;1;9;0.501702098990791;Kondo et al. (2022);Experiment 2;Orientation
1;152;123;26;-29;1;9;1.55388070299523;Kondo et al. (2022);Experiment 2;Orientation
1;60;72;-88;12;1;9;1.85722671303665;Kondo et al. (2022);Experiment 2;Orientation
1;32;48;28;16;1;9;1.15430330502568;Kondo et al. (2022);Experiment 2;Orientation
1;58;71;-26;13;1;9;1.68831893801689;Kondo et al. (2022);Experiment 2;Orientation
1;55;42;3;-13;1;9;1.1854522760259;Kondo et al. (2022);Experiment 2;Orientation
1;54;67;1;13;1;9;1.93400725495303;Kondo et al. (2022);Experiment 2;Orientation
1;28;36;26;8;1;9;1.12522528000409;Kondo et al. (2022);Experiment 2;Orientation
1;54;55;-26;1;1;9;1.48543593904469;Kondo et al. (2022);Experiment 2;Orientation
1;20;29;34;9;1;9;1.26104173500789;Kondo et al. (2022);Experiment 2;Orientation
1;28;44;-8;16;1;9;0.679044171993155;Kondo et al. (2022);Experiment 2;Orientation
1;89;71;-61;-18;1;9;1.27310305199353;Kondo et al. (2022);Experiment 2;Orientation
1;156;140;-67;-16;1;9;0.937350887979846;Kondo et al. (2022);Experiment 2;Orientation
1;105;114;51;9;1;9;0.96857565100072;Kondo et al. (2022);Experiment 2;Orientation
1;12;47;-87;35;1;9;0.951235448010266;Kondo et al. (2022);Experiment 2;Orientation
1;118;113;74;-5;1;9;0.597764052043203;Kondo et al. (2022);Experiment 2;Orientation
1;95;101;23;6;1;9;1.27353979100008;Kondo et al. (2022);Experiment 2;Orientation
1;48;67;47;19;1;9;1.69966947997455;Kondo et al. (2022);Experiment 2;Orientation
1;34;49;14;15;1;9;0.867116075009108;Kondo et al. (2022);Experiment 2;Orientation
1;18;25;16;7;1;9;1.10029773699353;Kondo et al. (2022);Experiment 2;Orientation
1;132;124;66;-8;1;9;1.23766610800521;Kondo et al. (2022);Experiment 2;Orientation
1;137;148;-5;11;1;9;1.95128468098119;Kondo et al. (2022);Experiment 2;Orientation
1;91;113;46;22;1;9;0.774128700955771;Kondo et al. (2022);Experiment 2;Orientation
1;165;138;-74;-27;1;9;1.30748945794767;Kondo et al. (2022);Experiment 2;Orientation
1;15;37;-30;22;1;9;1.31671719101723;Kondo et al. (2022);Experiment 2;Orientation
1;149;134;46;-15;1;9;1.69150581798749;Kondo et al. (2022);Experiment 2;Orientation
1;85;71;64;-14;1;9;1.46820251701865;Kondo et al. (2022);Experiment 2;Orientation
1;73;58;12;-15;1;9;1.09379697800614;Kondo et al. (2022);Experiment 2;Orientation
1;25;38;48;13;1;9;0.686420653015375;Kondo et al. (2022);Experiment 2;Orientation
1;125;127;80;2;1;9;1.41631565097487;Kondo et al. (2022);Experiment 2;Orientation
1;95;126;30;31;1;9;0.595161597011611;Kondo et al. (2022);Experiment 2;Orientation
1;2;179;-87;-3;1;9;1.48840499902144;Kondo et al. (2022);Experiment 2;Orientation
1;115;121;67;6;1;9;1.10472822200973;Kondo et al. (2022);Experiment 2;Orientation
1;55;75;60;20;1;9;1.34619291999843;Kondo et al. (2022);Experiment 2;Orientation
1;107;119;-52;12;1;10;1.78443899902049;Kondo et al. (2022);Experiment 2;Orientation
1;159;130;-52;-29;1;10;0.716918128018733;Kondo et al. (2022);Experiment 2;Orientation
1;92;104;67;12;1;10;1.26844613795402;Kondo et al. (2022);Experiment 2;Orientation
1;37;61;55;24;1;10;1.02996196399909;Kondo et al. (2022);Experiment 2;Orientation
1;169;128;48;-41;1;10;1.10545959195588;Kondo et al. (2022);Experiment 2;Orientation
1;25;138;-36;-67;1;10;1.76931310095824;Kondo et al. (2022);Experiment 2;Orientation
1;70;69;-45;-1;1;10;0.839286917995196;Kondo et al. (2022);Experiment 2;Orientation
1;134;100;-64;-34;1;10;0.953209711995441;Kondo et al. (2022);Experiment 2;Orientation
1;48;63;86;15;1;10;0.855871668027248;Kondo et al. (2022);Experiment 2;Orientation
1;63;53;-15;-10;1;10;1.24171973299235;Kondo et al. (2022);Experiment 2;Orientation
1;9;39;54;30;1;10;1.62846995104337;Kondo et al. (2022);Experiment 2;Orientation
1;4;14;5;10;1;10;1.50376379099907;Kondo et al. (2022);Experiment 2;Orientation
1;91;73;-87;-18;1;10;2.3519750169944;Kondo et al. (2022);Experiment 2;Orientation
1;109;122;-18;13;1;10;0.710253716970328;Kondo et al. (2022);Experiment 2;Orientation
1;6;16;-77;10;1;10;0.9576019240194;Kondo et al. (2022);Experiment 2;Orientation
1;155;131;31;-24;1;10;1.57276885496685;Kondo et al. (2022);Experiment 2;Orientation
1;174;147;-19;-27;1;10;0.657014722994063;Kondo et al. (2022);Experiment 2;Orientation
1;49;34;-55;-15;1;10;0.667724873987027;Kondo et al. (2022);Experiment 2;Orientation
1;124;51;-75;-73;1;10;1.3655964260106;Kondo et al. (2022);Experiment 2;Orientation
1;109;117;15;8;1;10;1.33233743399614;Kondo et al. (2022);Experiment 2;Orientation
1;171;140;-62;-31;1;10;0.745968028029893;Kondo et al. (2022);Experiment 2;Orientation
1;56;68;-65;12;1;10;1.68829807196744;Kondo et al. (2022);Experiment 2;Orientation
1;158;147;78;-11;1;10;0.801105498045217;Kondo et al. (2022);Experiment 2;Orientation
1;160;139;-2;-21;1;10;0.605640110967215;Kondo et al. (2022);Experiment 2;Orientation
1;78;103;82;25;1;10;1.33846908202395;Kondo et al. (2022);Experiment 2;Orientation
1;50;56;28;6;1;10;1.15188157599187;Kondo et al. (2022);Experiment 2;Orientation
1;19;38;31;19;1;10;0.942537284980062;Kondo et al. (2022);Experiment 2;Orientation
1;53;49;-34;-4;1;10;0.724879877001513;Kondo et al. (2022);Experiment 2;Orientation
1;82;69;-29;-13;1;10;2.00517050700728;Kondo et al. (2022);Experiment 2;Orientation
1;33;28;49;-5;1;10;1.03327014099341;Kondo et al. (2022);Experiment 2;Orientation
1;2;29;31;27;1;10;1.1723257380072;Kondo et al. (2022);Experiment 2;Orientation
1;24;28;-22;4;1;10;1.07360053202137;Kondo et al. (2022);Experiment 2;Orientation
1;118;77;86;-41;1;10;0.723413244006224;Kondo et al. (2022);Experiment 2;Orientation
1;51;56;67;5;1;10;1.53023230098188;Kondo et al. (2022);Experiment 2;Orientation
1;106;75;-55;-31;1;10;1.46538231597515;Kondo et al. (2022);Experiment 2;Orientation
1;134;94;-28;-40;1;10;1.10680124297505;Kondo et al. (2022);Experiment 2;Orientation
1;177;12;-43;15;1;10;1.37938745098654;Kondo et al. (2022);Experiment 2;Orientation
1;63;57;-66;-6;1;10;1.40023476601345;Kondo et al. (2022);Experiment 2;Orientation
1;43;36;20;-7;1;10;1.08536268799799;Kondo et al. (2022);Experiment 2;Orientation
1;170;169;53;-1;1;10;1.70896978100063;Kondo et al. (2022);Experiment 2;Orientation
1;20;27;-30;7;1;10;0.677858371986076;Kondo et al. (2022);Experiment 2;Orientation
1;133;133;67;0;1;10;1.54315358499298;Kondo et al. (2022);Experiment 2;Orientation
1;36;54;-83;18;1;10;1.5810565300053;Kondo et al. (2022);Experiment 2;Orientation
1;124;109;-88;-15;1;10;1.17071129998658;Kondo et al. (2022);Experiment 2;Orientation
1;27;31;-83;4;1;10;1.39980872097658;Kondo et al. (2022);Experiment 2;Orientation
1;30;42;-3;12;1;10;1.85222584998701;Kondo et al. (2022);Experiment 2;Orientation
1;4;16;26;12;1;10;1.70323540701065;Kondo et al. (2022);Experiment 2;Orientation
1;93;81;-89;-12;1;10;1.13548455096316;Kondo et al. (2022);Experiment 2;Orientation
1;97;84;-4;-13;1;10;1.79778176703257;Kondo et al. (2022);Experiment 2;Orientation
1;45;56;52;11;1;10;2.00185980997048;Kondo et al. (2022);Experiment 2;Orientation
2;120;103;NaN;-17;1;1;1.53515159903327;Kondo et al. (2022);Experiment 2;Orientation
2;3;179;-63;-4;1;1;1.08673993998673;Kondo et al. (2022);Experiment 2;Orientation
2;8;7;-5;-1;1;1;1.5762714750017;Kondo et al. (2022);Experiment 2;Orientation
2;68;63;-60;-5;1;1;2.36470191599801;Kondo et al. (2022);Experiment 2;Orientation
2;44;46;24;2;1;1;2.96206525800517;Kondo et al. (2022);Experiment 2;Orientation
2;167;160;57;-7;1;1;1.05666803196073;Kondo et al. (2022);Experiment 2;Orientation
2;69;64;-82;-5;1;1;1.95446813799208;Kondo et al. (2022);Experiment 2;Orientation
2;166;151;83;-15;1;1;1.96848128997954;Kondo et al. (2022);Experiment 2;Orientation
2;53;67;-67;14;1;1;1.7425774569856;Kondo et al. (2022);Experiment 2;Orientation
2;159;144;74;-15;1;1;1.08501151797827;Kondo et al. (2022);Experiment 2;Orientation
2;54;63;-75;9;1;1;1.14197456801776;Kondo et al. (2022);Experiment 2;Orientation
2;175;167;59;-8;1;1;1.30000197899062;Kondo et al. (2022);Experiment 2;Orientation
2;71;77;-76;6;1;1;1.88414207997266;Kondo et al. (2022);Experiment 2;Orientation
2;49;49;22;0;1;1;2.73436170897912;Kondo et al. (2022);Experiment 2;Orientation
2;54;64;-5;10;1;1;2.12479456100846;Kondo et al. (2022);Experiment 2;Orientation
2;160;148;74;-12;1;1;1.94874637201428;Kondo et al. (2022);Experiment 2;Orientation
2;26;28;-46;2;1;1;3.29865897196578;Kondo et al. (2022);Experiment 2;Orientation
2;111;122;-85;11;1;1;3.16326775401831;Kondo et al. (2022);Experiment 2;Orientation
2;11;17;-80;6;1;1;2.99984610802494;Kondo et al. (2022);Experiment 2;Orientation
2;112;112;79;0;1;1;1.10943639499601;Kondo et al. (2022);Experiment 2;Orientation
2;91;100;21;9;1;1;2.42127034300938;Kondo et al. (2022);Experiment 2;Orientation
2;178;170;-87;-8;1;1;1.3450529089896;Kondo et al. (2022);Experiment 2;Orientation
2;40;47;-42;7;1;1;2.43171929597156;Kondo et al. (2022);Experiment 2;Orientation
2;143;134;77;-9;1;1;1.01033628103323;Kondo et al. (2022);Experiment 2;Orientation
2;41;53;-78;12;1;1;2.2147338379873;Kondo et al. (2022);Experiment 2;Orientation
2;28;29;13;1;1;1;2.44190519000404;Kondo et al. (2022);Experiment 2;Orientation
2;138;143;70;5;1;1;1.27636282599997;Kondo et al. (2022);Experiment 2;Orientation
2;51;55;87;4;1;1;1.98115874803625;Kondo et al. (2022);Experiment 2;Orientation
2;89;91;-38;2;1;1;0.85898520302726;Kondo et al. (2022);Experiment 2;Orientation
2;107;95;-18;-12;1;1;2.29324893798912;Kondo et al. (2022);Experiment 2;Orientation
2;114;111;-7;-3;1;1;2.44574432098307;Kondo et al. (2022);Experiment 2;Orientation
2;138;140;-24;2;1;1;1.55310699302936;Kondo et al. (2022);Experiment 2;Orientation
2;11;18;-53;7;1;1;1.39914449199568;Kondo et al. (2022);Experiment 2;Orientation
2;50;43;-39;-7;1;1;2.27504228596808;Kondo et al. (2022);Experiment 2;Orientation
2;12;8;38;-4;1;1;1.0930708689848;Kondo et al. (2022);Experiment 2;Orientation
2;39;29;-27;-10;1;1;1.96478747704532;Kondo et al. (2022);Experiment 2;Orientation
2;51;56;-12;5;1;1;3.08964762400137;Kondo et al. (2022);Experiment 2;Orientation
2;46;40;5;-6;1;1;1.32399354700465;Kondo et al. (2022);Experiment 2;Orientation
2;40;37;6;-3;1;1;2.09824054397177;Kondo et al. (2022);Experiment 2;Orientation
2;97;95;-57;-2;1;1;3.50726327497978;Kondo et al. (2022);Experiment 2;Orientation
2;167;153;-70;-14;1;1;2.23510555899702;Kondo et al. (2022);Experiment 2;Orientation
2;75;78;-88;3;1;1;1.96544638095656;Kondo et al. (2022);Experiment 2;Orientation
2;21;17;54;-4;1;1;1.85961897700327;Kondo et al. (2022);Experiment 2;Orientation
2;159;158;42;-1;1;1;1.11752020195127;Kondo et al. (2022);Experiment 2;Orientation
2;104;111;55;7;1;1;3.28492700803326;Kondo et al. (2022);Experiment 2;Orientation
2;38;25;66;-13;1;1;2.65319722902495;Kondo et al. (2022);Experiment 2;Orientation
