obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
1;171;157;-81;-14;1;7;1.38344640377909;Kondo et al. (2022);Experiment 1;Orientation
1;147;146;24;-1;1;7;1.23834311892278;Kondo et al. (2022);Experiment 1;Orientation
1;166;156;-19;-10;1;7;1.18745744018815;Kondo et al. (2022);Experiment 1;Orientation
1;109;100;57;-9;1;7;0.473152809077874;Kondo et al. (2022);Experiment 1;Orientation
1;131;134;-22;3;1;7;1.26289804000407;Kondo et al. (2022);Experiment 1;Orientation
1;59;66;72;7;1;7;0.90292570181191;Kondo et al. (2022);Experiment 1;Orientation
1;50;51;9;1;1;7;0.478617196204141;Kondo et al. (2022);Experiment 1;Orientation
1;48;49;2;1;1;7;0.96238350099884;Kondo et al. (2022);Experiment 1;Orientation
1;31;36;17;5;1;7;1.35082315094769;Kondo et al. (2022);Experiment 1;Orientation
1;138;142;73;4;1;7;1.41330411587842;Kondo et al. (2022);Experiment 1;Orientation
1;171;169;-33;-2;1;7;0.447319898055866;Kondo et al. (2022);Experiment 1;Orientation
1;95;103;76;8;1;7;0.904093630844727;Kondo et al. (2022);Experiment 1;Orientation
1;2;4;-87;2;1;7;1.48835013085045;Kondo et al. (2022);Experiment 1;Orientation
1;71;53;-69;-18;1;7;0.978894060011953;Kondo et al. (2022);Experiment 1;Orientation
1;92;89;-21;-3;1;7;1.52268801094033;Kondo et al. (2022);Experiment 1;Orientation
1;25;29;67;4;1;7;0.791131164180115;Kondo et al. (2022);Experiment 1;Orientation
1;13;21;12;8;1;7;0.812439194880426;Kondo et al. (2022);Experiment 1;Orientation
1;14;24;-1;10;1;7;1.30310042598285;Kondo et al. (2022);Experiment 1;Orientation
1;130;125;64;-5;1;7;0.958323770202696;Kondo et al. (2022);Experiment 1;Orientation
1;44;40;86;-4;1;7;1.24299543397501;Kondo et al. (2022);Experiment 1;Orientation
1;8;14;36;6;1;7;1.89473000215366;Kondo et al. (2022);Experiment 1;Orientation
1;65;57;-57;-8;1;7;1.33705521584488;Kondo et al. (2022);Experiment 1;Orientation
1;90;95;-25;5;1;7;1.9867594440002;Kondo et al. (2022);Experiment 1;Orientation
1;12;18;78;6;1;7;1.15289510996081;Kondo et al. (2022);Experiment 1;Orientation
1;12;22;0;10;1;7;1.02172730700113;Kondo et al. (2022);Experiment 1;Orientation
1;40;32;-28;-8;1;7;0.742775712860748;Kondo et al. (2022);Experiment 1;Orientation
1;179;167;41;-12;1;7;1.07928222394548;Kondo et al. (2022);Experiment 1;Orientation
1;37;39;-38;2;1;7;0.706901828059927;Kondo et al. (2022);Experiment 1;Orientation
1;50;46;-13;-4;1;7;1.15977939800359;Kondo et al. (2022);Experiment 1;Orientation
1;148;152;82;4;1;7;0.685624992940575;Kondo et al. (2022);Experiment 1;Orientation
1;63;59;85;-4;1;7;1.34462776896544;Kondo et al. (2022);Experiment 1;Orientation
1;33;30;30;-3;1;7;0.769055414944887;Kondo et al. (2022);Experiment 1;Orientation
1;89;89;-56;0;1;7;1.09890088695101;Kondo et al. (2022);Experiment 1;Orientation
1;128;112;-39;-16;1;7;1.93026315211318;Kondo et al. (2022);Experiment 1;Orientation
1;77;69;51;-8;1;7;1.09988538990729;Kondo et al. (2022);Experiment 1;Orientation
1;135;133;-58;-2;1;7;0.876171068055555;Kondo et al. (2022);Experiment 1;Orientation
1;153;156;-18;3;1;7;1.38453023415059;Kondo et al. (2022);Experiment 1;Orientation
1;169;166;-16;-3;1;7;0.632654173998162;Kondo et al. (2022);Experiment 1;Orientation
1;89;84;80;-5;1;7;0.54251728579402;Kondo et al. (2022);Experiment 1;Orientation
1;160;152;-71;-8;1;7;0.894397990079597;Kondo et al. (2022);Experiment 1;Orientation
1;26;23;-46;-3;1;7;0.657004164066166;Kondo et al. (2022);Experiment 1;Orientation
1;31;32;-5;1;1;7;0.722130662063137;Kondo et al. (2022);Experiment 1;Orientation
1;134;138;77;4;1;7;0.702136353123933;Kondo et al. (2022);Experiment 1;Orientation
1;129;125;5;-4;1;7;1.09467118210159;Kondo et al. (2022);Experiment 1;Orientation
1;172;162;-43;-10;1;7;0.944520236924291;Kondo et al. (2022);Experiment 1;Orientation
1;78;62;-86;-16;1;7;1.35944032412954;Kondo et al. (2022);Experiment 1;Orientation
1;57;52;21;-5;1;7;1.08404829306528;Kondo et al. (2022);Experiment 1;Orientation
1;177;167;60;-10;1;7;0.743804048979655;Kondo et al. (2022);Experiment 1;Orientation
1;69;75;-72;6;1;8;0.568365612067282;Kondo et al. (2022);Experiment 1;Orientation
1;115;112;-46;-3;1;8;1.59596564108506;Kondo et al. (2022);Experiment 1;Orientation
1;8;16;-73;8;1;8;1.52965381811373;Kondo et al. (2022);Experiment 1;Orientation
1;113;118;75;5;1;8;0.884065632941201;Kondo et al. (2022);Experiment 1;Orientation
1;98;100;15;2;1;8;1.20046049891971;Kondo et al. (2022);Experiment 1;Orientation
1;161;157;-63;-4;1;8;1.34874286293052;Kondo et al. (2022);Experiment 1;Orientation
1;119;130;42;11;1;8;0.953530695056543;Kondo et al. (2022);Experiment 1;Orientation
1;100;104;19;4;1;8;0.720412126043811;Kondo et al. (2022);Experiment 1;Orientation
1;36;36;64;0;1;8;0.956011048983783;Kondo et al. (2022);Experiment 1;Orientation
1;96;96;-60;0;1;8;0.537727589951828;Kondo et al. (2022);Experiment 1;Orientation
1;18;30;78;12;1;8;0.938010058132932;Kondo et al. (2022);Experiment 1;Orientation
1;96;104;-78;8;1;8;1.17846071813256;Kondo et al. (2022);Experiment 1;Orientation
1;102;110;-6;8;1;8;0.849630302051082;Kondo et al. (2022);Experiment 1;Orientation
1;110;123;-8;13;1;8;1.13971052598208;Kondo et al. (2022);Experiment 1;Orientation
1;160;162;-50;2;1;8;0.923138217069209;Kondo et al. (2022);Experiment 1;Orientation
1;158;148;2;-10;1;8;0.983940564095974;Kondo et al. (2022);Experiment 1;Orientation
1;156;149;2;-7;1;8;1.68814470199868;Kondo et al. (2022);Experiment 1;Orientation
1;5;5;-29;0;1;8;1.42619040096179;Kondo et al. (2022);Experiment 1;Orientation
1;158;156;27;-2;1;8;1.17769736796618;Kondo et al. (2022);Experiment 1;Orientation
1;98;116;60;18;1;8;1.23344211489893;Kondo et al. (2022);Experiment 1;Orientation
1;55;57;43;2;1;8;0.816102511947975;Kondo et al. (2022);Experiment 1;Orientation
1;37;38;18;1;1;8;1.21018194290809;Kondo et al. (2022);Experiment 1;Orientation
1;78;71;-41;-7;1;8;0.891105892136693;Kondo et al. (2022);Experiment 1;Orientation
1;43;54;35;11;1;8;1.30981446104124;Kondo et al. (2022);Experiment 1;Orientation
1;122;119;-79;-3;1;8;0.931797954952344;Kondo et al. (2022);Experiment 1;Orientation
1;28;25;-86;-3;1;8;0.84545139898546;Kondo et al. (2022);Experiment 1;Orientation
1;85;65;-57;-20;1;8;1.90574188786559;Kondo et al. (2022);Experiment 1;Orientation
1;69;58;16;-11;1;8;0.833180035930127;Kondo et al. (2022);Experiment 1;Orientation
1;176;159;73;-17;1;8;1.28010142501444;Kondo et al. (2022);Experiment 1;Orientation
1;26;31;-30;5;1;8;1.332517627161;Kondo et al. (2022);Experiment 1;Orientation
1;43;42;-17;-1;1;8;1.50110512692481;Kondo et al. (2022);Experiment 1;Orientation
1;94;96;-51;2;1;8;0.72651429916732;Kondo et al. (2022);Experiment 1;Orientation
1;19;29;75;10;1;8;1.06487535405904;Kondo et al. (2022);Experiment 1;Orientation
1;150;150;49;0;1;8;0.609043705044314;Kondo et al. (2022);Experiment 1;Orientation
1;161;167;-11;6;1;8;0.730879968032241;Kondo et al. (2022);Experiment 1;Orientation
1;153;145;8;-8;1;8;0.853473377879709;Kondo et al. (2022);Experiment 1;Orientation
1;73;62;80;-11;1;8;0.863559188088402;Kondo et al. (2022);Experiment 1;Orientation
1;90;86;-17;-4;1;8;0.791549982037395;Kondo et al. (2022);Experiment 1;Orientation
1;75;62;15;-13;1;8;0.836743388092145;Kondo et al. (2022);Experiment 1;Orientation
1;147;145;-72;-2;1;8;1.08887761202641;Kondo et al. (2022);Experiment 1;Orientation
1;164;158;-17;-6;1;8;1.05920044286177;Kondo et al. (2022);Experiment 1;Orientation
1;111;102;53;-9;1;8;0.74789664009586;Kondo et al. (2022);Experiment 1;Orientation
1;96;108;15;12;1;8;0.657129022059962;Kondo et al. (2022);Experiment 1;Orientation
1;142;139;-46;-3;1;8;1.04948926717043;Kondo et al. (2022);Experiment 1;Orientation
1;108;114;34;6;1;8;0.64374183001928;Kondo et al. (2022);Experiment 1;Orientation
1;159;154;-51;-5;1;8;1.36711200908758;Kondo et al. (2022);Experiment 1;Orientation
1;74;69;85;-5;1;8;1.83362706215121;Kondo et al. (2022);Experiment 1;Orientation
1;166;157;88;-9;1;8;0.647396238986403;Kondo et al. (2022);Experiment 1;Orientation
1;23;22;-37;-1;1;8;1.46534169116057;Kondo et al. (2022);Experiment 1;Orientation
1;29;33;-6;4;1;8;1.03332049190067;Kondo et al. (2022);Experiment 1;Orientation
1;93;94;-64;1;1;9;1.40954438294284;Kondo et al. (2022);Experiment 1;Orientation
1;130;123;-37;-7;1;9;1.24344978202134;Kondo et al. (2022);Experiment 1;Orientation
1;45;28;85;-17;1;9;0.927327732089907;Kondo et al. (2022);Experiment 1;Orientation
1;130;140;-85;10;1;9;1.16915840702131;Kondo et al. (2022);Experiment 1;Orientation
1;177;167;-47;-10;1;9;1.25142258405685;Kondo et al. (2022);Experiment 1;Orientation
1;20;21;-23;1;1;9;0.460405915975571;Kondo et al. (2022);Experiment 1;Orientation
1;103;122;-83;19;1;9;0.892750735161826;Kondo et al. (2022);Experiment 1;Orientation
1;84;77;19;-7;1;9;0.806511382106692;Kondo et al. (2022);Experiment 1;Orientation
1;145;145;-61;0;1;9;1.31291152094491;Kondo et al. (2022);Experiment 1;Orientation
1;52;38;-87;-14;1;9;0.959142277948558;Kondo et al. (2022);Experiment 1;Orientation
1;53;48;-1;-5;1;9;1.23496455699205;Kondo et al. (2022);Experiment 1;Orientation
1;63;68;-10;5;1;9;0.737457687966526;Kondo et al. (2022);Experiment 1;Orientation
1;146;155;-83;9;1;9;0.682106008054689;Kondo et al. (2022);Experiment 1;Orientation
1;68;65;78;-3;1;9;0.972383790183812;Kondo et al. (2022);Experiment 1;Orientation
1;149;143;-81;-6;1;9;1.15927286609076;Kondo et al. (2022);Experiment 1;Orientation
1;141;144;8;3;1;9;0.643004039069638;Kondo et al. (2022);Experiment 1;Orientation
1;173;171;-32;-2;1;9;0.65460047009401;Kondo et al. (2022);Experiment 1;Orientation
1;7;17;-14;10;1;9;1.68858738988638;Kondo et al. (2022);Experiment 1;Orientation
1;43;22;-36;-21;1;9;0.451194594148546;Kondo et al. (2022);Experiment 1;Orientation
1;134;145;89;11;1;9;1.16428376478143;Kondo et al. (2022);Experiment 1;Orientation
1;6;21;-52;15;1;9;1.08099271799438;Kondo et al. (2022);Experiment 1;Orientation
1;92;101;-86;9;1;9;0.780761108035222;Kondo et al. (2022);Experiment 1;Orientation
1;74;71;18;-3;1;9;1.45276076695882;Kondo et al. (2022);Experiment 1;Orientation
1;132;134;-58;2;1;9;0.679379096021876;Kondo et al. (2022);Experiment 1;Orientation
1;46;54;86;8;1;9;0.418600413016975;Kondo et al. (2022);Experiment 1;Orientation
1;27;25;19;-2;1;9;0.595403364161029;Kondo et al. (2022);Experiment 1;Orientation
1;111;115;-84;4;1;9;1.33684924594127;Kondo et al. (2022);Experiment 1;Orientation
1;163;153;-52;-10;1;9;0.664633872918785;Kondo et al. (2022);Experiment 1;Orientation
1;80;71;83;-9;1;9;1.09725272911601;Kondo et al. (2022);Experiment 1;Orientation
1;179;12;81;13;1;9;1.23289023688994;Kondo et al. (2022);Experiment 1;Orientation
1;33;28;-34;-5;1;9;0.655020779930055;Kondo et al. (2022);Experiment 1;Orientation
1;133;152;80;19;1;9;0.743731189984828;Kondo et al. (2022);Experiment 1;Orientation
1;120;120;13;0;1;9;1.12908908491954;Kondo et al. (2022);Experiment 1;Orientation
1;81;74;39;-7;1;9;0.778643173864111;Kondo et al. (2022);Experiment 1;Orientation
1;12;23;69;11;1;9;0.683111717924476;Kondo et al. (2022);Experiment 1;Orientation
1;74;77;-62;3;1;9;0.86276864213869;Kondo et al. (2022);Experiment 1;Orientation
1;45;30;29;-15;1;9;0.710156155982986;Kondo et al. (2022);Experiment 1;Orientation
1;149;153;76;4;1;9;1.2045021050144;Kondo et al. (2022);Experiment 1;Orientation
1;63;54;86;-9;1;9;1.13622494693846;Kondo et al. (2022);Experiment 1;Orientation
1;97;112;-34;15;1;9;1.05077756987885;Kondo et al. (2022);Experiment 1;Orientation
1;85;78;12;-7;1;9;0.748694633832201;Kondo et al. (2022);Experiment 1;Orientation
1;76;63;9;-13;1;9;0.738759048981592;Kondo et al. (2022);Experiment 1;Orientation
1;46;44;30;-2;1;9;1.25797309703194;Kondo et al. (2022);Experiment 1;Orientation
1;84;81;-38;-3;1;9;0.635030870093033;Kondo et al. (2022);Experiment 1;Orientation
1;147;147;-63;0;1;9;0.983703318983316;Kondo et al. (2022);Experiment 1;Orientation
1;27;26;-60;-1;1;9;1.04877170710824;Kondo et al. (2022);Experiment 1;Orientation
1;179;166;28;-13;1;9;0.569955355953425;Kondo et al. (2022);Experiment 1;Orientation
1;176;164;3;-12;1;9;0.980188949964941;Kondo et al. (2022);Experiment 1;Orientation
1;166;157;10;-9;1;9;0.900913075078279;Kondo et al. (2022);Experiment 1;Orientation
1;37;20;-51;-17;1;9;0.516258649993688;Kondo et al. (2022);Experiment 1;Orientation
1;90;99;-53;9;1;10;2.08115582517348;Kondo et al. (2022);Experiment 1;Orientation
1;45;44;45;-1;1;10;1.26121727400459;Kondo et al. (2022);Experiment 1;Orientation
1;173;166;52;-7;1;10;1.05304399086162;Kondo et al. (2022);Experiment 1;Orientation
1;58;69;-65;11;1;10;0.848198496038094;Kondo et al. (2022);Experiment 1;Orientation
1;49;38;9;-11;1;10;0.754411413101479;Kondo et al. (2022);Experiment 1;Orientation
1;23;32;26;9;1;10;0.695768716046587;Kondo et al. (2022);Experiment 1;Orientation
1;34;34;-11;0;1;10;0.722016472835094;Kondo et al. (2022);Experiment 1;Orientation
1;127;117;87;-10;1;10;1.02991310902871;Kondo et al. (2022);Experiment 1;Orientation
1;151;143;-24;-8;1;10;0.75592504395172;Kondo et al. (2022);Experiment 1;Orientation
1;92;90;59;-2;1;10;0.819263644982129;Kondo et al. (2022);Experiment 1;Orientation
1;110;106;-18;-4;1;10;1.4259111629799;Kondo et al. (2022);Experiment 1;Orientation
1;114;119;-4;5;1;10;0.994768230943009;Kondo et al. (2022);Experiment 1;Orientation
1;157;153;-43;-4;1;10;0.880542261060327;Kondo et al. (2022);Experiment 1;Orientation
1;139;141;18;2;1;10;0.75607831007801;Kondo et al. (2022);Experiment 1;Orientation
1;14;25;-55;11;1;10;0.753825016086921;Kondo et al. (2022);Experiment 1;Orientation
1;123;121;71;-2;1;10;1.85495114303194;Kondo et al. (2022);Experiment 1;Orientation
1;115;110;8;-5;1;10;1.53033735183999;Kondo et al. (2022);Experiment 1;Orientation
1;83;78;32;-5;1;10;0.739763312973082;Kondo et al. (2022);Experiment 1;Orientation
1;158;157;-75;-1;1;10;0.90759329800494;Kondo et al. (2022);Experiment 1;Orientation
1;87;84;71;-3;1;10;1.62813080311753;Kondo et al. (2022);Experiment 1;Orientation
1;2;175;85;-7;1;10;0.834142260020599;Kondo et al. (2022);Experiment 1;Orientation
1;63;58;-61;-5;1;10;0.93559306813404;Kondo et al. (2022);Experiment 1;Orientation
1;160;156;83;-4;1;10;0.961365422932431;Kondo et al. (2022);Experiment 1;Orientation
1;126;129;34;3;1;10;0.894898826023564;Kondo et al. (2022);Experiment 1;Orientation
1;47;44;79;-3;1;10;0.83151413500309;Kondo et al. (2022);Experiment 1;Orientation
1;96;93;-49;-3;1;10;1.09391937800683;Kondo et al. (2022);Experiment 1;Orientation
1;102;103;-6;1;1;10;1.35226208902895;Kondo et al. (2022);Experiment 1;Orientation
1;165;148;-63;-17;1;10;1.07779146498069;Kondo et al. (2022);Experiment 1;Orientation
1;134;132;31;-2;1;10;0.698613511165604;Kondo et al. (2022);Experiment 1;Orientation
1;177;0;-43;3;1;10;0.690343908965588;Kondo et al. (2022);Experiment 1;Orientation
1;126;107;51;-19;1;10;0.948386902920902;Kondo et al. (2022);Experiment 1;Orientation
1;48;52;78;4;1;10;0.665666589979082;Kondo et al. (2022);Experiment 1;Orientation
1;38;32;10;-6;1;10;0.802664791001007;Kondo et al. (2022);Experiment 1;Orientation
1;138;156;80;18;1;10;0.766010786173865;Kondo et al. (2022);Experiment 1;Orientation
1;109;100;29;-9;1;10;1.32164871995337;Kondo et al. (2022);Experiment 1;Orientation
1;116;110;-7;-6;1;10;0.765530533855781;Kondo et al. (2022);Experiment 1;Orientation
1;68;55;48;-13;1;10;1.44927699794061;Kondo et al. (2022);Experiment 1;Orientation
1;75;71;-7;-4;1;10;0.636569336988032;Kondo et al. (2022);Experiment 1;Orientation
1;49;45;26;-4;1;10;0.778763778973371;Kondo et al. (2022);Experiment 1;Orientation
1;95;99;-46;4;1;10;0.689509334973991;Kondo et al. (2022);Experiment 1;Orientation
1;90;96;5;6;1;10;0.651927242986858;Kondo et al. (2022);Experiment 1;Orientation
1;81;76;9;-5;1;10;1.90262085199356;Kondo et al. (2022);Experiment 1;Orientation
1;17;21;64;4;1;10;1.14195794914849;Kondo et al. (2022);Experiment 1;Orientation
1;72;65;-55;-7;1;10;0.437286488013342;Kondo et al. (2022);Experiment 1;Orientation
1;148;142;-76;-6;1;10;0.521183494944125;Kondo et al. (2022);Experiment 1;Orientation
1;149;143;-1;-6;1;10;0.734526018844917;Kondo et al. (2022);Experiment 1;Orientation
1;26;37;-57;11;1;10;1.75171159417368;Kondo et al. (2022);Experiment 1;Orientation
1;155;150;51;-5;1;10;1.1895250689704;Kondo et al. (2022);Experiment 1;Orientation
1;45;48;-70;3;1;10;0.619273868156597;Kondo et al. (2022);Experiment 1;Orientation
1;155;155;70;0;1;10;1.15595288295299;Kondo et al. (2022);Experiment 1;Orientation
2;103;144;NaN;41;1;1;1.14607341308147;Kondo et al. (2022);Experiment 1;Orientation
2;16;28;87;12;1;1;0.938923131907359;Kondo et al. (2022);Experiment 1;Orientation
2;67;46;-51;-21;1;1;2.17173320986331;Kondo et al. (2022);Experiment 1;Orientation
2;135;128;-68;-7;1;1;2.44475491181947;Kondo et al. (2022);Experiment 1;Orientation
2;68;39;67;-29;1;1;1.83249476808123;Kondo et al. (2022);Experiment 1;Orientation
2;113;132;-45;19;1;1;1.80633612000383;Kondo et al. (2022);Experiment 1;Orientation
2;92;111;21;19;1;1;1.26461515994743;Kondo et al. (2022);Experiment 1;Orientation
2;71;57;21;-14;1;1;2.43218725989573;Kondo et al. (2022);Experiment 1;Orientation
2;115;121;-44;6;1;1;1.78183373110369;Kondo et al. (2022);Experiment 1;Orientation
2;172;155;-57;-17;1;1;2.0459911939688;Kondo et al. (2022);Experiment 1;Orientation
2;32;43;-40;11;1;1;1.9546532148961;Kondo et al. (2022);Experiment 1;Orientation
2;106;127;-74;21;1;1;1.99235716019757;Kondo et al. (2022);Experiment 1;Orientation
2;159;144;-53;-15;1;1;2.05398961598985;Kondo et al. (2022);Experiment 1;Orientation
2;81;56;78;-25;1;1;2.00884793605655;Kondo et al. (2022);Experiment 1;Orientation
2;41;62;40;21;1;1;1.02683389210142;Kondo et al. (2022);Experiment 1;Orientation
2;178;169;43;-9;1;1;2.13728592800908;Kondo et al. (2022);Experiment 1;Orientation
2;161;151;17;-10;1;1;2.22518372512423;Kondo et al. (2022);Experiment 1;Orientation
2;110;124;51;14;1;1;2.27452507708222;Kondo et al. (2022);Experiment 1;Orientation
2;76;55;34;-21;1;1;1.40818880894221;Kondo et al. (2022);Experiment 1;Orientation
2;64;63;12;-1;1;1;1.23366322601214;Kondo et al. (2022);Experiment 1;Orientation
2;63;46;1;-17;1;1;1.51198621396907;Kondo et al. (2022);Experiment 1;Orientation
2;121;127;-58;6;1;1;1.72674404014833;Kondo et al. (2022);Experiment 1;Orientation
2;44;47;77;3;1;1;1.43445604317822;Kondo et al. (2022);Experiment 1;Orientation
2;92;102;-48;10;1;1;1.29633471183479;Kondo et al. (2022);Experiment 1;Orientation
2;146;141;-54;-5;1;1;0.946510745212436;Kondo et al. (2022);Experiment 1;Orientation
2;131;138;15;7;1;1;1.11364320013672;Kondo et al. (2022);Experiment 1;Orientation
2;111;116;20;5;1;1;1.3766276538372;Kondo et al. (2022);Experiment 1;Orientation
2;104;118;7;14;1;1;1.05695689097047;Kondo et al. (2022);Experiment 1;Orientation
2;123;130;-19;7;1;1;1.6421261781361;Kondo et al. (2022);Experiment 1;Orientation
2;56;56;67;0;1;1;1.72499679611064;Kondo et al. (2022);Experiment 1;Orientation
2;157;159;79;2;1;1;1.04275471996516;Kondo et al. (2022);Experiment 1;Orientation
2;178;167;-21;-11;1;1;1.63776640989818;Kondo et al. (2022);Experiment 1;Orientation
2;38;36;-40;-2;1;1;1.53014198807068;Kondo et al. (2022);Experiment 1;Orientation
2;0;175;38;-5;1;1;1.66830834117718;Kondo et al. (2022);Experiment 1;Orientation
2;137;143;43;6;1;1;1.63369170902297;Kondo et al. (2022);Experiment 1;Orientation
2;138;136;-1;-2;1;1;1.75940200290643;Kondo et al. (2022);Experiment 1;Orientation
2;131;137;7;6;1;1;2.99627042980865;Kondo et al. (2022);Experiment 1;Orientation
2;145;141;-14;-4;1;1;1.41028740000911;Kondo et al. (2022);Experiment 1;Orientation
2;101;104;44;3;1;1;1.64398020599037;Kondo et al. (2022);Experiment 1;Orientation
2;101;108;0;7;1;1;1.23987268120982;Kondo et al. (2022);Experiment 1;Orientation
2;142;123;-41;-19;1;1;1.08387126983143;Kondo et al. (2022);Experiment 1;Orientation
2;39;49;-77;10;1;1;1.25591669301502;Kondo et al. (2022);Experiment 1;Orientation
2;153;142;66;-11;1;1;1.75371758104302;Kondo et al. (2022);Experiment 1;Orientation
2;27;48;-54;21;1;1;1.26282375818118;Kondo et al. (2022);Experiment 1;Orientation
2;167;161;40;-6;1;1;1.2958145190496;Kondo et al. (2022);Experiment 1;Orientation
2;123;136;44;13;1;1;1.76091872900724;Kondo et al. (2022);Experiment 1;Orientation
