obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
3;86;69;-17;1.12835019999875;6;-84;103;Houborg et al. (2023);Experiment 2;Orientation
3;175;156;-19;1.22836580000148;6;-89;104;Houborg et al. (2023);Experiment 2;Orientation
3;35;32;-3;2.37941870000031;6;-40;105;Houborg et al. (2023);Experiment 2;Orientation
3;81;71;-10;1.46192770000016;6;-46;106;Houborg et al. (2023);Experiment 2;Orientation
3;169;159;-10;1.81217610000022;6;-88;107;Houborg et al. (2023);Experiment 2;Orientation
3;21;58;37;4.29744140000003;6;-32;108;Houborg et al. (2023);Experiment 2;Orientation
3;139;145;6;1.91223300000092;6;62;109;Houborg et al. (2023);Experiment 2;Orientation
3;35;68;33;7.78383869999925;6;-76;110;Houborg et al. (2023);Experiment 2;Orientation
3;125;125;0;1.06165549999969;6;-90;111;Houborg et al. (2023);Experiment 2;Orientation
3;41;36;-5;1.51203630000055;6;84;112;Houborg et al. (2023);Experiment 2;Orientation
3;158;155;-3;1.21189380000033;6;63;113;Houborg et al. (2023);Experiment 2;Orientation
3;66;59;-7;2.1457104000001;6;-88;114;Houborg et al. (2023);Experiment 2;Orientation
3;144;137;-7;1.8619548000006;6;-78;115;Houborg et al. (2023);Experiment 2;Orientation
3;83;61;-22;1.42832260000068;6;61;116;Houborg et al. (2023);Experiment 2;Orientation
3;169;165;-4;2.0457181999991;6;-86;117;Houborg et al. (2023);Experiment 2;Orientation
3;143;153;10;5.98238780000065;6;26;118;Houborg et al. (2023);Experiment 2;Orientation
3;133;147;14;1.64531780000107;6;10;119;Houborg et al. (2023);Experiment 2;Orientation
3;80;83;3;2.21248719999858;6;53;120;Houborg et al. (2023);Experiment 2;Orientation
3;84;112;28;2.71297760000016;7;-4;121;Houborg et al. (2023);Experiment 2;Orientation
3;99;103;4;1.49522389999947;7;-15;122;Houborg et al. (2023);Experiment 2;Orientation
3;18;42;24;1.17838170000141;7;81;123;Houborg et al. (2023);Experiment 2;Orientation
3;27;37;10;3.21312080000098;7;-9;124;Houborg et al. (2023);Experiment 2;Orientation
3;111;130;19;0.861252000000604;7;-84;125;Houborg et al. (2023);Experiment 2;Orientation
3;145;146;1;1.29498700000113;7;-34;126;Houborg et al. (2023);Experiment 2;Orientation
3;122;141;19;1.06162260000019;7;23;127;Houborg et al. (2023);Experiment 2;Orientation
3;172;158;-14;1.59523329999865;7;-50;128;Houborg et al. (2023);Experiment 2;Orientation
3;105;119;14;1.59514959999979;7;67;129;Houborg et al. (2023);Experiment 2;Orientation
3;146;137;-9;1.27821159999985;7;-41;130;Houborg et al. (2023);Experiment 2;Orientation
3;22;26;4;1.56189040000027;7;-56;131;Houborg et al. (2023);Experiment 2;Orientation
3;153;124;-29;5.24836739999955;7;49;132;Houborg et al. (2023);Experiment 2;Orientation
3;16;19;3;1.34520340000017;7;-43;133;Houborg et al. (2023);Experiment 2;Orientation
3;108;120;12;2.31263249999938;7;88;134;Houborg et al. (2023);Experiment 2;Orientation
3;147;137;-10;5.6154477;7;-39;135;Houborg et al. (2023);Experiment 2;Orientation
3;31;41;10;2.89642350000031;7;-64;136;Houborg et al. (2023);Experiment 2;Orientation
3;144;141;-3;3.54688329999954;7;67;137;Houborg et al. (2023);Experiment 2;Orientation
3;76;63;-13;1.36170669999956;7;68;138;Houborg et al. (2023);Experiment 2;Orientation
3;179;178;-1;5.18160439999883;7;77;139;Houborg et al. (2023);Experiment 2;Orientation
3;173;179;6;2.84636350000073;7;6;140;Houborg et al. (2023);Experiment 2;Orientation
3;111;135;24;1.5452920000007;8;62;141;Houborg et al. (2023);Experiment 2;Orientation
3;141;126;-15;1.54527119999875;8;-30;142;Houborg et al. (2023);Experiment 2;Orientation
3;109;116;7;2.29592260000027;8;32;143;Houborg et al. (2023);Experiment 2;Orientation
3;13;25;12;1.49521959999947;8;-84;144;Houborg et al. (2023);Experiment 2;Orientation
3;167;151;-16;1.06139099999928;8;26;145;Houborg et al. (2023);Experiment 2;Orientation
3;153;150;-3;2.96302329999889;8;14;146;Houborg et al. (2023);Experiment 2;Orientation
3;73;61;-12;1.54526839999926;8;80;147;Houborg et al. (2023);Experiment 2;Orientation
3;145;143;-2;1.67863789999865;8;-72;148;Houborg et al. (2023);Experiment 2;Orientation
3;129;133;4;1.21159380000063;8;16;149;Houborg et al. (2023);Experiment 2;Orientation
3;143;139;-4;3.44662959999914;8;-14;150;Houborg et al. (2023);Experiment 2;Orientation
3;60;56;-4;1.46207010000035;8;83;151;Houborg et al. (2023);Experiment 2;Orientation
3;37;37;0;2.71296400000028;8;23;152;Houborg et al. (2023);Experiment 2;Orientation
3;35;36;1;2.82966020000094;8;2;153;Houborg et al. (2023);Experiment 2;Orientation
3;155;156;1;2.36263760000111;8;60;154;Houborg et al. (2023);Experiment 2;Orientation
3;120;128;8;1.84533009999905;8;35;155;Houborg et al. (2023);Experiment 2;Orientation
3;17;27;10;1.9790322000008;8;-77;156;Houborg et al. (2023);Experiment 2;Orientation
3;10;12;2;2.44598060000135;8;7;157;Houborg et al. (2023);Experiment 2;Orientation
3;31;30;-1;2.17897719999928;8;-21;158;Houborg et al. (2023);Experiment 2;Orientation
3;72;47;-25;3.43023950000133;8;-41;159;Houborg et al. (2023);Experiment 2;Orientation
3;132;127;-5;2.52935470000011;8;-60;160;Houborg et al. (2023);Experiment 2;Orientation
3;92;96;4;2.42941270000119;9;40;161;Houborg et al. (2023);Experiment 2;Orientation
3;64;59;-5;4.76463039999908;9;28;162;Houborg et al. (2023);Experiment 2;Orientation
3;64;54;-10;1.61202159999993;9;0;163;Houborg et al. (2023);Experiment 2;Orientation
3;55;40;-15;1.97890589999952;9;9;164;Houborg et al. (2023);Experiment 2;Orientation
3;114;130;16;1.31177919999936;9;-59;165;Houborg et al. (2023);Experiment 2;Orientation
3;52;56;4;1.64518469999894;9;62;166;Houborg et al. (2023);Experiment 2;Orientation
3;59;51;-8;1.89560469999924;9;-7;167;Houborg et al. (2023);Experiment 2;Orientation
3;13;19;6;3.68043709999984;9;46;168;Houborg et al. (2023);Experiment 2;Orientation
3;57;55;-2;1.34509330000037;9;-44;169;Houborg et al. (2023);Experiment 2;Orientation
3;118;125;7;15.0062734000003;9;-61;170;Houborg et al. (2023);Experiment 2;Orientation
3;21;29;8;2.0789732000012;9;-83;171;Houborg et al. (2023);Experiment 2;Orientation
3;22;21;-1;1.82888329999878;9;-1;172;Houborg et al. (2023);Experiment 2;Orientation
3;28;32;4;1.52870379999877;9;-6;173;Houborg et al. (2023);Experiment 2;Orientation
3;176;169;-7;2.44599579999885;9;32;174;Houborg et al. (2023);Experiment 2;Orientation
3;140;147;7;2.06229110000095;9;36;175;Houborg et al. (2023);Experiment 2;Orientation
3;170;163;-7;1.32846950000021;9;-30;176;Houborg et al. (2023);Experiment 2;Orientation
3;155;149;-6;2.84620339999856;9;15;177;Houborg et al. (2023);Experiment 2;Orientation
3;28;49;21;1.42840389999947;9;-53;178;Houborg et al. (2023);Experiment 2;Orientation
3;62;63;1;3.41357179999977;9;-34;179;Houborg et al. (2023);Experiment 2;Orientation
3;53;55;2;3.53018460000021;9;9;180;Houborg et al. (2023);Experiment 2;Orientation
3;167;160;-7;1.51195239999834;10;66;181;Houborg et al. (2023);Experiment 2;Orientation
3;43;48;5;2.34601180000027;10;-56;182;Houborg et al. (2023);Experiment 2;Orientation
3;131;137;6;1.56206919999931;10;-88;183;Houborg et al. (2023);Experiment 2;Orientation
3;89;64;-25;1.94563910000034;10;42;184;Houborg et al. (2023);Experiment 2;Orientation
3;123;125;2;2.02896829999918;10;-34;185;Houborg et al. (2023);Experiment 2;Orientation
3;116;108;-8;4.33078899999964;10;7;186;Houborg et al. (2023);Experiment 2;Orientation
3;150;141;-9;1.39511809999931;10;-34;187;Houborg et al. (2023);Experiment 2;Orientation
3;9;34;25;2.81287180000072;10;-39;188;Houborg et al. (2023);Experiment 2;Orientation
3;88;148;60;4.8485927999991;10;-79;189;Houborg et al. (2023);Experiment 2;Orientation
3;162;156;-6;0.861294800000906;10;-74;190;Houborg et al. (2023);Experiment 2;Orientation
3;82;58;-24;2.16261370000029;10;80;191;Houborg et al. (2023);Experiment 2;Orientation
3;58;51;-7;1.91219660000024;10;24;192;Houborg et al. (2023);Experiment 2;Orientation
3;62;59;-3;1.67877480000061;10;-4;193;Houborg et al. (2023);Experiment 2;Orientation
3;152;143;-9;1.27826730000015;10;-90;194;Houborg et al. (2023);Experiment 2;Orientation
3;126;122;-4;2.61281500000041;10;26;195;Houborg et al. (2023);Experiment 2;Orientation
3;155;144;-11;1.51196359999994;10;-29;196;Houborg et al. (2023);Experiment 2;Orientation
3;147;20;53;8.90120189999834;10;8;197;Houborg et al. (2023);Experiment 2;Orientation
3;81;63;-18;1.5287515;10;66;198;Houborg et al. (2023);Experiment 2;Orientation
3;3;18;15;1.47840460000043;10;78;199;Houborg et al. (2023);Experiment 2;Orientation
3;133;143;10;2.09576400000151;10;50;200;Houborg et al. (2023);Experiment 2;Orientation
5;56;42;-14;1.26105449999886;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation
5;117;133;16;0.661197700001139;1;-61;2;Houborg et al. (2023);Experiment 2;Orientation
5;174;179;5;1.495171999999;1;-57;3;Houborg et al. (2023);Experiment 2;Orientation
5;169;175;6;4.59784500000023;1;5;4;Houborg et al. (2023);Experiment 2;Orientation
5;81;69;-12;1.34473020000041;1;88;5;Houborg et al. (2023);Experiment 2;Orientation
5;97;103;6;1.54532130000007;1;-16;6;Houborg et al. (2023);Experiment 2;Orientation
5;116;104;-12;1.31182540000009;1;-19;7;Houborg et al. (2023);Experiment 2;Orientation
5;7;168;-19;2.12975829999959;1;-71;8;Houborg et al. (2023);Experiment 2;Orientation
5;22;106;84;1.27849310000056;1;-15;9;Houborg et al. (2023);Experiment 2;Orientation
5;13;11;-2;1.67857089999961;1;9;10;Houborg et al. (2023);Experiment 2;Orientation
5;2;1;-1;1.72871909999958;1;11;11;Houborg et al. (2023);Experiment 2;Orientation
5;11;11;0;1.26175929999954;1;-9;12;Houborg et al. (2023);Experiment 2;Orientation
5;107;102;-5;1.74536170000101;1;84;13;Houborg et al. (2023);Experiment 2;Orientation
5;83;86;3;1.56208999999944;1;24;14;Houborg et al. (2023);Experiment 2;Orientation
5;51;65;14;1.22838890000094;1;32;15;Houborg et al. (2023);Experiment 2;Orientation
5;150;145;-5;0.944809199998417;1;81;16;Houborg et al. (2023);Experiment 2;Orientation
5;67;73;6;1.61205729999892;1;83;17;Houborg et al. (2023);Experiment 2;Orientation
5;172;178;6;1.67852820000007;1;75;18;Houborg et al. (2023);Experiment 2;Orientation
5;141;142;1;2.01212789999954;1;31;19;Houborg et al. (2023);Experiment 2;Orientation
5;171;11;20;4.04734300000018;1;-30;20;Houborg et al. (2023);Experiment 2;Orientation
5;34;96;62;1.67868550000094;2;-43;21;Houborg et al. (2023);Experiment 2;Orientation
5;5;179;-6;0.911429600000702;2;29;22;Houborg et al. (2023);Experiment 2;Orientation
5;82;83;1;2.26245670000026;2;-77;23;Houborg et al. (2023);Experiment 2;Orientation
5;52;81;29;1.46185429999969;2;30;24;Houborg et al. (2023);Experiment 2;Orientation
5;170;178;8;6.69955970000046;2;62;25;Houborg et al. (2023);Experiment 2;Orientation
5;130;147;17;1.62864760000048;2;40;26;Houborg et al. (2023);Experiment 2;Orientation
5;5;0;-5;1.42856349999965;2;-55;27;Houborg et al. (2023);Experiment 2;Orientation
5;123;116;-7;1.42848810000032;2;62;28;Houborg et al. (2023);Experiment 2;Orientation
5;156;166;10;1.59541129999889;2;-33;29;Houborg et al. (2023);Experiment 2;Orientation
5;85;81;-4;1.8120629999994;2;71;30;Houborg et al. (2023);Experiment 2;Orientation
5;173;170;-3;0.894823099999485;2;-88;31;Houborg et al. (2023);Experiment 2;Orientation
5;27;34;7;1.06135450000147;2;-34;32;Houborg et al. (2023);Experiment 2;Orientation
5;28;174;-34;1.64540429999943;2;-1;33;Houborg et al. (2023);Experiment 2;Orientation
5;70;77;7;1.82881520000046;2;-42;34;Houborg et al. (2023);Experiment 2;Orientation
5;54;43;-11;1.96233319999919;2;16;35;Houborg et al. (2023);Experiment 2;Orientation
5;85;88;3;1.76233219999995;2;-31;36;Houborg et al. (2023);Experiment 2;Orientation
5;86;91;5;1.6786706999992;2;-1;37;Houborg et al. (2023);Experiment 2;Orientation
5;100;99;-1;1.36199329999909;2;-14;38;Houborg et al. (2023);Experiment 2;Orientation
5;83;79;-4;1.44521480000003;2;17;39;Houborg et al. (2023);Experiment 2;Orientation
5;35;52;17;1.34576190000007;2;48;40;Houborg et al. (2023);Experiment 2;Orientation
5;55;43;-12;3.06331300000056;3;-20;41;Houborg et al. (2023);Experiment 2;Orientation
5;76;74;-2;1.6121146000005;3;-21;42;Houborg et al. (2023);Experiment 2;Orientation
5;160;161;1;0.694415500000105;3;-84;43;Houborg et al. (2023);Experiment 2;Orientation
5;118;131;13;0.727656000000934;3;42;44;Houborg et al. (2023);Experiment 2;Orientation
5;146;162;16;1.44515659999888;3;-28;45;Houborg et al. (2023);Experiment 2;Orientation
5;23;15;-8;1.11174120000032;3;-57;46;Houborg et al. (2023);Experiment 2;Orientation
5;138;137;-1;1.11158410000098;3;65;47;Houborg et al. (2023);Experiment 2;Orientation
5;127;127;0;1.74575969999933;3;11;48;Houborg et al. (2023);Experiment 2;Orientation
5;167;81;-86;1.36182499999995;3;-40;49;Houborg et al. (2023);Experiment 2;Orientation
5;75;87;12;1.26173240000026;3;-88;50;Houborg et al. (2023);Experiment 2;Orientation
5;155;161;6;1.42860680000013;3;-80;51;Houborg et al. (2023);Experiment 2;Orientation
5;23;6;-17;1.8125799999998;3;-48;52;Houborg et al. (2023);Experiment 2;Orientation
5;123;131;8;1.21159049999915;3;80;53;Houborg et al. (2023);Experiment 2;Orientation
5;167;1;14;2.71300960000008;3;-44;54;Houborg et al. (2023);Experiment 2;Orientation
5;175;163;-12;1.24546779999946;3;-8;55;Houborg et al. (2023);Experiment 2;Orientation
5;134;121;-13;1.39506000000074;3;41;56;Houborg et al. (2023);Experiment 2;Orientation
5;136;133;-3;1.97917649999908;3;-2;57;Houborg et al. (2023);Experiment 2;Orientation
5;49;60;11;1.49525119999998;3;87;58;Houborg et al. (2023);Experiment 2;Orientation
5;47;51;4;1.21176980000018;3;2;59;Houborg et al. (2023);Experiment 2;Orientation
5;104;101;-3;2.12891120000131;3;-57;60;Houborg et al. (2023);Experiment 2;Orientation
5;146;137;-9;1.06134229999952;4;-42;61;Houborg et al. (2023);Experiment 2;Orientation
5;44;56;12;1.71209180000005;4;-78;62;Houborg et al. (2023);Experiment 2;Orientation
5;62;95;33;1.97904999999992;4;-18;63;Houborg et al. (2023);Experiment 2;Orientation
5;158;164;6;2.17888900000071;4;84;64;Houborg et al. (2023);Experiment 2;Orientation
5;75;99;24;1.12841870000011;4;83;65;Houborg et al. (2023);Experiment 2;Orientation
5;108;99;-9;2.27927630000158;4;-33;66;Houborg et al. (2023);Experiment 2;Orientation
5;110;110;0;1.3617376000002;4;-2;67;Houborg et al. (2023);Experiment 2;Orientation
5;141;115;-26;0.944757100000061;4;-31;68;Houborg et al. (2023);Experiment 2;Orientation
5;67;77;10;0.878193000000465;4;74;69;Houborg et al. (2023);Experiment 2;Orientation
5;104;104;0;1.02879399999983;4;-37;70;Houborg et al. (2023);Experiment 2;Orientation
5;139;120;-19;1.21151680000003;4;-35;71;Houborg et al. (2023);Experiment 2;Orientation
5;53;75;22;1.79555690000052;4;86;72;Houborg et al. (2023);Experiment 2;Orientation
5;41;30;-11;1.66196420000051;4;12;73;Houborg et al. (2023);Experiment 2;Orientation
5;107;138;31;0.911826100000326;4;-66;74;Houborg et al. (2023);Experiment 2;Orientation
5;56;66;10;1.21141510000052;4;51;75;Houborg et al. (2023);Experiment 2;Orientation
5;53;58;5;1.24500470000021;4;3;76;Houborg et al. (2023);Experiment 2;Orientation
5;34;28;-6;0.961462600000232;4;19;77;Houborg et al. (2023);Experiment 2;Orientation
5;38;33;-5;1.0614800000003;4;-4;78;Houborg et al. (2023);Experiment 2;Orientation
5;85;108;23;1.26160359999994;4;-47;79;Houborg et al. (2023);Experiment 2;Orientation
5;113;117;4;0.727890300000581;4;-28;80;Houborg et al. (2023);Experiment 2;Orientation
5;108;100;-8;0.877775299999485;5;5;81;Houborg et al. (2023);Experiment 2;Orientation
5;39;42;3;1.34508019999885;5;69;82;Houborg et al. (2023);Experiment 2;Orientation
5;40;72;32;0.944889100001092;5;-1;83;Houborg et al. (2023);Experiment 2;Orientation
5;110;100;-10;0.828030000000581;5;-70;84;Houborg et al. (2023);Experiment 2;Orientation
5;29;90;61;1.21168430000034;5;81;85;Houborg et al. (2023);Experiment 2;Orientation
5;5;106;-79;1.07832039999994;5;24;86;Houborg et al. (2023);Experiment 2;Orientation
5;72;79;7;0.91156140000021;5;-67;87;Houborg et al. (2023);Experiment 2;Orientation
5;45;80;35;1.34520469999916;5;27;88;Houborg et al. (2023);Experiment 2;Orientation
5;51;71;20;1.76212680000026;5;-6;89;Houborg et al. (2023);Experiment 2;Orientation
5;144;139;-5;1.59536949999892;5;87;90;Houborg et al. (2023);Experiment 2;Orientation
5;34;45;11;1.17832330000056;5;-70;91;Houborg et al. (2023);Experiment 2;Orientation
5;84;94;10;0.994769599999927;5;-50;92;Houborg et al. (2023);Experiment 2;Orientation
5;94;107;13;0.561156499999925;5;-10;93;Houborg et al. (2023);Experiment 2;Orientation
5;103;112;9;1.54530259999956;5;-9;94;Houborg et al. (2023);Experiment 2;Orientation
5;33;41;8;0.844713800001045;5;70;95;Houborg et al. (2023);Experiment 2;Orientation
5;24;30;6;0.978111500000523;5;9;96;Houborg et al. (2023);Experiment 2;Orientation
5;75;86;11;1.36192239999946;5;-51;97;Houborg et al. (2023);Experiment 2;Orientation
5;146;77;-69;1.11158219999925;5;-71;98;Houborg et al. (2023);Experiment 2;Orientation
5;53;71;18;1.29498760000024;5;-87;99;Houborg et al. (2023);Experiment 2;Orientation
5;58;61;3;1.17832730000009;5;-5;100;Houborg et al. (2023);Experiment 2;Orientation
5;133;120;-13;1.12839489999897;6;-75;101;Houborg et al. (2023);Experiment 2;Orientation
5;103;114;11;1.19507499999963;6;30;102;Houborg et al. (2023);Experiment 2;Orientation
5;50;60;10;1.17817039999863;6;53;103;Houborg et al. (2023);Experiment 2;Orientation
5;136;135;-1;0.944742499999847;6;-86;104;Houborg et al. (2023);Experiment 2;Orientation
5;87;82;-5;1.21178879999934;6;49;105;Houborg et al. (2023);Experiment 2;Orientation
5;106;118;12;0.944750399999975;6;-19;106;Houborg et al. (2023);Experiment 2;Orientation
5;119;115;-4;1.09494089999862;6;-13;107;Houborg et al. (2023);Experiment 2;Orientation
5;143;159;16;1.14495920000081;6;-24;108;Houborg et al. (2023);Experiment 2;Orientation
5;110;110;0;1.24515740000061;6;33;109;Houborg et al. (2023);Experiment 2;Orientation
5;56;59;3;1.06150490000073;6;54;110;Houborg et al. (2023);Experiment 2;Orientation
5;125;136;11;1.24509340000077;6;-69;111;Houborg et al. (2023);Experiment 2;Orientation
5;49;77;28;0.828034699999989;6;76;112;Houborg et al. (2023);Experiment 2;Orientation
5;20;21;1;1.27829410000049;6;29;113;Houborg et al. (2023);Experiment 2;Orientation
5;146;129;-17;1.06152830000065;6;54;114;Houborg et al. (2023);Experiment 2;Orientation
5;162;168;6;3.37995969999974;6;-16;115;Houborg et al. (2023);Experiment 2;Orientation
5;103;101;-2;0.928001799999038;6;59;116;Houborg et al. (2023);Experiment 2;Orientation
5;144;138;-6;1.34517810000034;6;-41;117;Houborg et al. (2023);Experiment 2;Orientation
5;39;108;69;0.878208099999028;6;-75;118;Houborg et al. (2023);Experiment 2;Orientation
5;84;81;-3;1.24493489999986;6;-45;119;Houborg et al. (2023);Experiment 2;Orientation
5;113;109;-4;0.611190199999328;6;-29;120;Houborg et al. (2023);Experiment 2;Orientation
5;119;118;-1;0.878147100000206;7;-6;121;Houborg et al. (2023);Experiment 2;Orientation
5;18;17;-1;1.17840140000044;7;-79;122;Houborg et al. (2023);Experiment 2;Orientation
5;45;38;-7;0.87793690000035;7;-27;123;Houborg et al. (2023);Experiment 2;Orientation
5;178;10;12;0.611229500000263;7;47;124;Houborg et al. (2023);Experiment 2;Orientation
5;22;37;15;0.911362700000609;7;-24;125;Houborg et al. (2023);Experiment 2;Orientation
